group,track_id,germination_target,oof_probability,oof_prediction,correct,confidence,error_type
pg5_10,3,1,0.9999987140827671,1,True,0.9999987140827671,CORRECT
pg5_10,4,1,0.9999979969766073,1,True,0.9999979969766073,CORRECT
pg5_10,5,1,0.9999989935763874,1,True,0.9999989935763874,CORRECT
pg5_10,6,1,0.999993801656679,1,True,0.999993801656679,CORRECT
pg5_10,7,1,0.9999945909324293,1,True,0.9999945909324293,CORRECT
pg5_10,8,1,0.9998894532310187,1,True,0.9998894532310187,CORRECT
pg5_10,9,1,0.9994837165283399,1,True,0.9994837165283399,CORRECT
pg5_12,0,1,0.9901549535233007,1,True,0.9901549535233007,CORRECT
pg5_12,1,1,0.9999491739137782,1,True,0.9999491739137782,CORRECT
pg5_12,2,1,0.9999433949011174,1,True,0.9999433949011174,CORRECT
pg5_12,3,1,0.9850086032310116,1,True,0.9850086032310116,CORRECT
pg5_12,4,0,0.0010828313959343745,0,True,0.9989171686040657,CORRECT
pg5_12,5,0,0.004291281433252879,0,True,0.9957087185667471,CORRECT
pg5_12,6,1,0.9999933741286373,1,True,0.9999933741286373,CORRECT
pg5_12,7,1,0.8151973343905989,1,True,0.8151973343905989,CORRECT
pg5_12,8,1,0.9935493130647146,1,True,0.9935493130647146,CORRECT
pg5_12,9,1,0.9036565328443462,1,True,0.9036565328443462,CORRECT
pg5_2,0,1,0.9999985286467796,1,True,0.9999985286467796,CORRECT
pg5_2,1,1,0.9999981996287007,1,True,0.9999981996287007,CORRECT
pg5_2,2,1,0.9999980177273632,1,True,0.9999980177273632,CORRECT
pg5_2,3,1,0.99999879414392,1,True,0.99999879414392,CORRECT
pg5_2,4,1,0.9999982827459208,1,True,0.9999982827459208,CORRECT
pg5_2,5,1,0.9999984729637702,1,True,0.9999984729637702,CORRECT
pg5_2,6,1,0.9999975516067151,1,True,0.9999975516067151,CORRECT
pg5_2,7,1,0.9999970811408742,1,True,0.9999970811408742,CORRECT
pg5_2,8,1,0.9999979697029132,1,True,0.9999979697029132,CORRECT
pg5_2,9,1,0.9994529203984597,1,True,0.9994529203984597,CORRECT
pg5_3,0,0,0.001859484353535416,0,True,0.9981405156464646,CORRECT
pg5_3,1,1,0.9997620017835542,1,True,0.9997620017835542,CORRECT
pg5_3,2,1,0.9999911647009533,1,True,0.9999911647009533,CORRECT
pg5_3,3,1,0.9999908931496182,1,True,0.9999908931496182,CORRECT
pg5_3,4,1,0.9999909136077791,1,True,0.9999909136077791,CORRECT
pg5_3,5,1,0.9999820290873035,1,True,0.9999820290873035,CORRECT
pg5_3,6,1,0.999989173354102,1,True,0.999989173354102,CORRECT
pg5_3,7,1,0.999998130938532,1,True,0.999998130938532,CORRECT
pg5_3,8,1,0.9999929856187503,1,True,0.9999929856187503,CORRECT
pg5_3,9,1,0.9999969673125039,1,True,0.9999969673125039,CORRECT
pg5_6,0,1,0.9999933681144453,1,True,0.9999933681144453,CORRECT
pg5_6,1,1,0.9998957927356661,1,True,0.9998957927356661,CORRECT
pg5_6,2,0,0.6243178827109791,1,False,0.6243178827109791,FALSE_POSITIVE
pg5_6,3,1,0.9999979411811807,1,True,0.9999979411811807,CORRECT
pg5_6,4,1,0.9999787351591963,1,True,0.9999787351591963,CORRECT
pg5_6,5,1,0.9999989505468105,1,True,0.9999989505468105,CORRECT
pg5_6,6,1,0.9999976584767514,1,True,0.9999976584767514,CORRECT
pg5_6,7,1,0.9999961461147054,1,True,0.9999961461147054,CORRECT
pg5_6,8,1,0.9999628307469314,1,True,0.9999628307469314,CORRECT
pg5_6,9,1,0.999997486514816,1,True,0.999997486514816,CORRECT
pg5_7,0,1,0.9999987557193747,1,True,0.9999987557193747,CORRECT
pg5_7,1,1,0.9999919918678677,1,True,0.9999919918678677,CORRECT
pg5_7,2,1,0.9999990104034594,1,True,0.9999990104034594,CORRECT
pg5_7,3,1,0.9999990018443012,1,True,0.9999990018443012,CORRECT
pg5_7,4,0,0.002235050566278197,0,True,0.9977649494337218,CORRECT
pg5_7,5,1,0.9999986770054224,1,True,0.9999986770054224,CORRECT
pg5_7,6,1,0.9999975351707138,1,True,0.9999975351707138,CORRECT
pg5_7,7,1,0.9999987746047835,1,True,0.9999987746047835,CORRECT
pg5_7,8,1,0.9999966285044827,1,True,0.9999966285044827,CORRECT
pg5_7,9,1,0.9999989233342718,1,True,0.9999989233342718,CORRECT
pg5_8,0,1,0.007663984544150985,0,False,0.992336015455849,FALSE_NEGATIVE
pg5_8,1,1,0.999969648592085,1,True,0.999969648592085,CORRECT
pg5_8,2,1,0.9999956986822061,1,True,0.9999956986822061,CORRECT
pg5_8,3,1,0.9992385089974707,1,True,0.9992385089974707,CORRECT
pg5_8,4,1,0.9998427394642632,1,True,0.9998427394642632,CORRECT
pg5_8,5,1,0.9999526742919383,1,True,0.9999526742919383,CORRECT
pg5_8,6,1,0.999951343455175,1,True,0.999951343455175,CORRECT
pg5_8,7,1,0.9994780702468249,1,True,0.9994780702468249,CORRECT
pg5_8,8,1,0.9999807427047575,1,True,0.9999807427047575,CORRECT
pg5_8,9,1,0.9999869337174841,1,True,0.9999869337174841,CORRECT
pg6_1,0,1,0.00042053492949203653,0,False,0.999579465070508,FALSE_NEGATIVE
pg6_1,1,1,0.9999987554490829,1,True,0.9999987554490829,CORRECT
pg6_1,2,1,0.9999984428245613,1,True,0.9999984428245613,CORRECT
pg6_1,3,1,0.9999984657996687,1,True,0.9999984657996687,CORRECT
pg6_1,4,1,0.9999950922107963,1,True,0.9999950922107963,CORRECT
pg6_1,5,1,0.9999985022803487,1,True,0.9999985022803487,CORRECT
pg6_1,6,1,0.9999974328789442,1,True,0.9999974328789442,CORRECT
pg6_1,7,1,0.9999984821499249,1,True,0.9999984821499249,CORRECT
pg6_1,8,1,0.9999973236077407,1,True,0.9999973236077407,CORRECT
pg6_1,9,1,0.9999967134283121,1,True,0.9999967134283121,CORRECT
pg6_10,0,1,0.9999961955325873,1,True,0.9999961955325873,CORRECT
pg6_10,1,1,0.9999955037855008,1,True,0.9999955037855008,CORRECT
pg6_10,2,1,0.9999961206576017,1,True,0.9999961206576017,CORRECT
pg6_10,3,1,0.9999987604963845,1,True,0.9999987604963845,CORRECT
pg6_10,4,1,0.9999972577159809,1,True,0.9999972577159809,CORRECT
pg6_10,5,1,0.9999983762174819,1,True,0.9999983762174819,CORRECT
pg6_10,6,1,0.9997875085664968,1,True,0.9997875085664968,CORRECT
pg6_10,7,1,0.9999953304392549,1,True,0.9999953304392549,CORRECT
pg6_10,8,1,0.9999935558775628,1,True,0.9999935558775628,CORRECT
pg6_10,9,1,0.9999977489162742,1,True,0.9999977489162742,CORRECT
pg6_11,0,1,0.999962657041007,1,True,0.999962657041007,CORRECT
pg6_11,1,1,0.9999741458722397,1,True,0.9999741458722397,CORRECT
pg6_11,2,1,0.9997193289620797,1,True,0.9997193289620797,CORRECT
pg6_11,3,1,0.9999967713524235,1,True,0.9999967713524235,CORRECT
pg6_11,4,1,0.9998582273353739,1,True,0.9998582273353739,CORRECT
pg6_11,5,1,0.006160501080908285,0,False,0.9938394989190917,FALSE_NEGATIVE
pg6_11,6,1,0.9999989150349232,1,True,0.9999989150349232,CORRECT
pg6_11,7,1,0.05125583642637561,0,False,0.9487441635736243,FALSE_NEGATIVE
pg6_11,8,1,0.999465959948545,1,True,0.999465959948545,CORRECT
pg6_11,9,1,0.9999991815347657,1,True,0.9999991815347657,CORRECT
pg6_12,0,1,0.9999975592718774,1,True,0.9999975592718774,CORRECT
pg6_12,1,1,0.9999991045694618,1,True,0.9999991045694618,CORRECT
pg6_12,2,1,0.9999972248401897,1,True,0.9999972248401897,CORRECT
pg6_12,3,1,0.9999993442133337,1,True,0.9999993442133337,CORRECT
pg6_12,4,1,0.999804453377173,1,True,0.999804453377173,CORRECT
pg6_12,5,1,0.9999989559801186,1,True,0.9999989559801186,CORRECT
pg6_12,6,0,0.018605629893750943,0,True,0.9813943701062491,CORRECT
pg6_12,7,1,0.9999988981315693,1,True,0.9999988981315693,CORRECT
pg6_12,8,1,0.9999980921817146,1,True,0.9999980921817146,CORRECT
pg6_12,9,1,0.9999987464279694,1,True,0.9999987464279694,CORRECT
pg6_2,0,0,0.06593686581887997,0,True,0.9340631341811201,CORRECT
pg6_2,1,1,0.9999714085343144,1,True,0.9999714085343144,CORRECT
pg6_2,2,1,0.999990715184182,1,True,0.999990715184182,CORRECT
pg6_2,3,1,0.9999960481337651,1,True,0.9999960481337651,CORRECT
pg6_2,4,1,0.9999967541765848,1,True,0.9999967541765848,CORRECT
pg6_2,5,1,0.9999976566627246,1,True,0.9999976566627246,CORRECT
pg6_2,6,1,0.999996866775441,1,True,0.999996866775441,CORRECT
pg6_2,7,1,0.9999976432823291,1,True,0.9999976432823291,CORRECT
pg6_2,8,1,0.9999956477902491,1,True,0.9999956477902491,CORRECT
pg6_2,9,1,0.999988555217761,1,True,0.999988555217761,CORRECT
pg6_3,0,0,0.9831277056075096,1,False,0.9831277056075096,FALSE_POSITIVE
pg6_3,1,0,0.0022585518455409508,0,True,0.9977414481544591,CORRECT
pg6_3,2,1,0.9999318428220192,1,True,0.9999318428220192,CORRECT
pg6_3,3,1,0.9999534934653341,1,True,0.9999534934653341,CORRECT
pg6_3,4,1,0.9999958210456944,1,True,0.9999958210456944,CORRECT
pg6_3,5,1,0.9999882011801784,1,True,0.9999882011801784,CORRECT
pg6_3,6,1,0.9999928687428753,1,True,0.9999928687428753,CORRECT
pg6_3,7,1,0.9999680033561239,1,True,0.9999680033561239,CORRECT
pg6_3,8,1,0.9999944068253476,1,True,0.9999944068253476,CORRECT
pg6_3,9,1,0.9999976737000433,1,True,0.9999976737000433,CORRECT
pg6_4,0,0,0.20197118284713586,0,True,0.7980288171528641,CORRECT
pg6_4,1,1,0.9999956989154655,1,True,0.9999956989154655,CORRECT
pg6_4,2,1,0.9999945184719969,1,True,0.9999945184719969,CORRECT
pg6_4,3,1,0.9999961168413632,1,True,0.9999961168413632,CORRECT
pg6_4,4,1,0.9999992545318859,1,True,0.9999992545318859,CORRECT
pg6_4,5,1,0.9999975315714267,1,True,0.9999975315714267,CORRECT
pg6_4,6,1,0.9997131628501237,1,True,0.9997131628501237,CORRECT
pg6_4,7,1,0.99999919949271,1,True,0.99999919949271,CORRECT
pg6_4,8,1,0.9999986935402803,1,True,0.9999986935402803,CORRECT
pg6_4,9,1,0.9999970486681471,1,True,0.9999970486681471,CORRECT
pg6_5,0,0,0.0035854212911667497,0,True,0.9964145787088332,CORRECT
pg6_5,1,0,0.001383673809259358,0,True,0.9986163261907406,CORRECT
pg6_5,2,1,0.9999985467022423,1,True,0.9999985467022423,CORRECT
pg6_5,3,1,0.9999978312543149,1,True,0.9999978312543149,CORRECT
pg6_5,4,1,0.9999981000547862,1,True,0.9999981000547862,CORRECT
pg6_5,5,1,0.9999928344606086,1,True,0.9999928344606086,CORRECT
pg6_5,6,1,0.9999960490012783,1,True,0.9999960490012783,CORRECT
pg6_5,7,1,0.99999658460103,1,True,0.99999658460103,CORRECT
pg6_5,8,1,0.9999990971345709,1,True,0.9999990971345709,CORRECT
pg6_5,9,1,0.9999787378714269,1,True,0.9999787378714269,CORRECT
pg6_5,10,1,0.9999945906507786,1,True,0.9999945906507786,CORRECT
pg6_6,0,0,0.00024118331239112483,0,True,0.9997588166876089,CORRECT
pg6_6,1,1,0.9999975419631556,1,True,0.9999975419631556,CORRECT
pg6_6,2,1,0.9999988097486925,1,True,0.9999988097486925,CORRECT
pg6_6,3,1,0.9999990978955098,1,True,0.9999990978955098,CORRECT
pg6_6,4,1,0.9999979631683336,1,True,0.9999979631683336,CORRECT
pg6_6,5,1,0.9999981195242876,1,True,0.9999981195242876,CORRECT
pg6_6,6,1,0.9999984698604275,1,True,0.9999984698604275,CORRECT
pg6_6,7,1,0.9999980888564718,1,True,0.9999980888564718,CORRECT
pg6_6,8,1,0.9999951189146414,1,True,0.9999951189146414,CORRECT
pg6_6,9,1,0.999999157000444,1,True,0.999999157000444,CORRECT
pg6_7,0,0,0.00045792430993668473,0,True,0.9995420756900634,CORRECT
pg6_7,1,1,0.008624108167105843,0,False,0.9913758918328942,FALSE_NEGATIVE
pg6_7,2,1,0.999993643446249,1,True,0.999993643446249,CORRECT
pg6_7,3,1,0.999994002664698,1,True,0.999994002664698,CORRECT
pg6_7,4,1,0.9999976395597877,1,True,0.9999976395597877,CORRECT
pg6_7,5,1,0.9999989607183576,1,True,0.9999989607183576,CORRECT
pg6_7,6,1,0.9999991964478416,1,True,0.9999991964478416,CORRECT
pg6_7,7,1,0.9999987032021701,1,True,0.9999987032021701,CORRECT
pg6_7,8,1,0.9999974695316811,1,True,0.9999974695316811,CORRECT
pg6_7,9,1,0.9999967379980953,1,True,0.9999967379980953,CORRECT
pg6_8,0,0,0.011279277509410978,0,True,0.9887207224905891,CORRECT
pg6_8,1,1,0.9999732116209216,1,True,0.9999732116209216,CORRECT
pg6_8,2,1,0.9999892783377339,1,True,0.9999892783377339,CORRECT
pg6_8,3,1,0.9999966334619923,1,True,0.9999966334619923,CORRECT
pg6_8,4,1,0.9999976324528739,1,True,0.9999976324528739,CORRECT
pg6_8,5,1,0.9999988100064269,1,True,0.9999988100064269,CORRECT
pg6_8,6,1,0.9999980127103245,1,True,0.9999980127103245,CORRECT
pg6_8,7,1,0.9999760009545159,1,True,0.9999760009545159,CORRECT
pg6_8,8,1,0.9730157200713637,1,True,0.9730157200713637,CORRECT
pg6_8,9,1,0.9695761745554836,1,True,0.9695761745554836,CORRECT
pg7_10,0,1,0.9999973641740427,1,True,0.9999973641740427,CORRECT
pg7_10,1,1,0.9999816341895081,1,True,0.9999816341895081,CORRECT
pg7_10,2,1,0.9999953856009884,1,True,0.9999953856009884,CORRECT
pg7_10,3,1,0.9972620044372046,1,True,0.9972620044372046,CORRECT
pg7_10,4,1,0.9999580443590192,1,True,0.9999580443590192,CORRECT
pg7_10,5,1,0.9999965346908333,1,True,0.9999965346908333,CORRECT
pg7_10,6,0,0.0003009500564283449,0,True,0.9996990499435716,CORRECT
pg7_10,7,0,7.213591610476274e-05,0,True,0.9999278640838952,CORRECT
pg7_10,8,1,0.999997244732314,1,True,0.999997244732314,CORRECT
pg7_10,9,1,0.9999985279586419,1,True,0.9999985279586419,CORRECT
pg7_11,0,1,0.9787995035580451,1,True,0.9787995035580451,CORRECT
pg7_11,1,1,0.9999828976287172,1,True,0.9999828976287172,CORRECT
pg7_11,2,1,0.9732259610831131,1,True,0.9732259610831131,CORRECT
pg7_11,3,1,0.999989317991052,1,True,0.999989317991052,CORRECT
pg7_11,4,1,0.99999779754976,1,True,0.99999779754976,CORRECT
pg7_11,5,1,0.9999984618095282,1,True,0.9999984618095282,CORRECT
pg7_11,6,1,0.9999972121853712,1,True,0.9999972121853712,CORRECT
pg7_11,7,1,0.9999987585203977,1,True,0.9999987585203977,CORRECT
pg7_11,8,1,0.999996869347858,1,True,0.999996869347858,CORRECT
pg7_11,9,1,0.9999803407875988,1,True,0.9999803407875988,CORRECT
pg7_12,0,1,0.9999908844082052,1,True,0.9999908844082052,CORRECT
pg7_12,1,0,0.007257438500380151,0,True,0.9927425614996198,CORRECT
pg7_12,2,0,0.020485392411073743,0,True,0.9795146075889263,CORRECT
pg7_12,3,1,0.9999338082572873,1,True,0.9999338082572873,CORRECT
pg7_12,4,1,0.6254666202731488,1,True,0.6254666202731488,CORRECT
pg7_12,5,1,0.9999959523498032,1,True,0.9999959523498032,CORRECT
pg7_12,6,1,0.9999986898035442,1,True,0.9999986898035442,CORRECT
pg7_12,7,1,0.999998273970794,1,True,0.999998273970794,CORRECT
pg7_12,8,1,0.9999987667736644,1,True,0.9999987667736644,CORRECT
pg7_12,9,1,0.9999321259794013,1,True,0.9999321259794013,CORRECT
pg7_2,0,1,0.9999959760423996,1,True,0.9999959760423996,CORRECT
pg7_2,1,1,0.008165188661674443,0,False,0.9918348113383255,FALSE_NEGATIVE
pg7_2,2,0,0.0018178355067114329,0,True,0.9981821644932886,CORRECT
pg7_2,3,1,0.9999985366081895,1,True,0.9999985366081895,CORRECT
pg7_2,4,1,0.9999927929745169,1,True,0.9999927929745169,CORRECT
pg7_2,5,1,0.9999837575118231,1,True,0.9999837575118231,CORRECT
pg7_2,6,1,0.9999972847846507,1,True,0.9999972847846507,CORRECT
pg7_2,7,1,0.9999981618413549,1,True,0.9999981618413549,CORRECT
pg7_2,8,1,0.9999639848393284,1,True,0.9999639848393284,CORRECT
pg7_2,9,1,0.9999981881184248,1,True,0.9999981881184248,CORRECT
pg7_3,0,0,0.0003205944697381714,0,True,0.9996794055302618,CORRECT
pg7_3,1,1,0.07376396600123027,0,False,0.9262360339987697,FALSE_NEGATIVE
pg7_3,2,1,0.9999981823378429,1,True,0.9999981823378429,CORRECT
pg7_3,3,1,0.9999934106823544,1,True,0.9999934106823544,CORRECT
pg7_3,4,1,0.9999869789646195,1,True,0.9999869789646195,CORRECT
pg7_3,5,1,0.9999974751484562,1,True,0.9999974751484562,CORRECT
pg7_3,6,1,0.9999963435076502,1,True,0.9999963435076502,CORRECT
pg7_3,7,1,0.9999951944659533,1,True,0.9999951944659533,CORRECT
pg7_3,8,1,0.9999519205544091,1,True,0.9999519205544091,CORRECT
pg7_3,9,1,0.9999954954072924,1,True,0.9999954954072924,CORRECT
pg7_5,0,1,0.9999908280910665,1,True,0.9999908280910665,CORRECT
pg7_5,1,1,0.9999933335771823,1,True,0.9999933335771823,CORRECT
pg7_5,2,1,0.67312154911609,1,True,0.67312154911609,CORRECT
pg7_5,3,1,0.9999742495180307,1,True,0.9999742495180307,CORRECT
pg7_5,4,1,0.9999915310043955,1,True,0.9999915310043955,CORRECT
pg7_5,5,1,0.9999881312757949,1,True,0.9999881312757949,CORRECT
pg7_5,6,1,0.9999933226831935,1,True,0.9999933226831935,CORRECT
pg7_5,7,1,0.9999924913950882,1,True,0.9999924913950882,CORRECT
pg7_5,8,1,0.9999983349922776,1,True,0.9999983349922776,CORRECT
pg7_5,9,1,0.9999989877131574,1,True,0.9999989877131574,CORRECT
pg7_6,0,1,0.9999921979683684,1,True,0.9999921979683684,CORRECT
pg7_6,1,1,0.9999991755584021,1,True,0.9999991755584021,CORRECT
pg7_6,2,1,0.9999903298315097,1,True,0.9999903298315097,CORRECT
pg7_6,3,1,0.9999987283973131,1,True,0.9999987283973131,CORRECT
pg7_6,4,1,0.9999975102674912,1,True,0.9999975102674912,CORRECT
pg7_6,5,1,0.9994655205493274,1,True,0.9994655205493274,CORRECT
pg7_6,6,1,0.9999959112020848,1,True,0.9999959112020848,CORRECT
pg7_6,7,1,0.9999956106058543,1,True,0.9999956106058543,CORRECT
pg7_6,8,1,0.9999954585266726,1,True,0.9999954585266726,CORRECT
pg7_6,9,1,0.9999977721921525,1,True,0.9999977721921525,CORRECT
pg7_7,0,0,0.021370113326562454,0,True,0.9786298866734375,CORRECT
pg7_7,1,0,0.06219759185889225,0,True,0.9378024081411077,CORRECT
pg7_7,2,0,0.045212567116091416,0,True,0.9547874328839085,CORRECT
pg7_7,3,1,0.16312330591434304,0,False,0.8368766940856569,FALSE_NEGATIVE
pg7_7,4,1,0.9999945962834643,1,True,0.9999945962834643,CORRECT
pg7_7,5,1,0.9999946885399255,1,True,0.9999946885399255,CORRECT
pg7_7,6,1,0.9999567883040574,1,True,0.9999567883040574,CORRECT
pg7_7,7,1,0.9997894113256645,1,True,0.9997894113256645,CORRECT
pg7_7,8,1,0.9999961194813,1,True,0.9999961194813,CORRECT
pg7_7,9,1,0.9999918474622516,1,True,0.9999918474622516,CORRECT
pg7_8,0,1,0.9999873409663402,1,True,0.9999873409663402,CORRECT
pg7_8,1,0,0.9581872034057757,1,False,0.9581872034057757,FALSE_POSITIVE
pg7_8,2,1,0.9999991589727361,1,True,0.9999991589727361,CORRECT
pg7_8,3,1,0.9999872548418445,1,True,0.9999872548418445,CORRECT
pg7_8,4,1,0.9999667738318088,1,True,0.9999667738318088,CORRECT
pg7_8,5,1,0.9999986902003871,1,True,0.9999986902003871,CORRECT
pg7_8,6,1,0.9999954006919762,1,True,0.9999954006919762,CORRECT
pg7_8,7,1,0.9999706608537884,1,True,0.9999706608537884,CORRECT
pg7_8,8,1,0.01426518122029017,0,False,0.9857348187797098,FALSE_NEGATIVE
pg7_8,9,0,0.9872456311943865,1,False,0.9872456311943865,FALSE_POSITIVE
pg7_9,0,1,0.9997584021321487,1,True,0.9997584021321487,CORRECT
pg7_9,1,1,0.9999668826803197,1,True,0.9999668826803197,CORRECT
pg7_9,2,1,0.9999866714208848,1,True,0.9999866714208848,CORRECT
pg7_9,3,1,0.9998557852052385,1,True,0.9998557852052385,CORRECT
pg7_9,4,1,0.9984896661442237,1,True,0.9984896661442237,CORRECT
pg7_9,5,1,0.9999981552895095,1,True,0.9999981552895095,CORRECT
pg7_9,6,1,0.9999937935937947,1,True,0.9999937935937947,CORRECT
pg7_9,7,1,0.999936221717194,1,True,0.999936221717194,CORRECT
pg7_9,8,1,0.9999943827291127,1,True,0.9999943827291127,CORRECT
pg7_9,9,1,0.99999842046099,1,True,0.99999842046099,CORRECT
pg8_1,0,1,0.9999937756536049,1,True,0.9999937756536049,CORRECT
pg8_1,1,1,0.9999945762814397,1,True,0.9999945762814397,CORRECT
pg8_1,2,1,0.9999915927734496,1,True,0.9999915927734496,CORRECT
pg8_1,3,1,0.9999983949529154,1,True,0.9999983949529154,CORRECT
pg8_1,4,1,0.9999780198525106,1,True,0.9999780198525106,CORRECT
pg8_1,5,1,0.9999715141295012,1,True,0.9999715141295012,CORRECT
pg8_1,6,1,0.7939374782235291,1,True,0.7939374782235291,CORRECT
pg8_1,7,1,0.9999977989922783,1,True,0.9999977989922783,CORRECT
pg8_1,8,1,0.9999972203591473,1,True,0.9999972203591473,CORRECT
pg8_1,9,1,0.9997622347679579,1,True,0.9997622347679579,CORRECT
pg8_1,10,1,0.9999955428828123,1,True,0.9999955428828123,CORRECT
pg8_1,11,1,0.9999965888439704,1,True,0.9999965888439704,CORRECT
