group,track_id,frame_count,initial_class,final_class,transition_count,first_pg_el_frame,has_pg_el,reversal_count,transition_sequence,final_label,germination_target,rule_prediction
pg3_1,1,97,pg_im,pg_el,3,31.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_1,2,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_1,3,97,pg_im,pg_el,1,34.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_1,4,97,pg_im,pg_el,1,15.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_1,5,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_1,6,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_1,7,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_1,8,97,pg_im,pg_el,1,17.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_1,9,97,pg_im,pg_el,1,36.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_10,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_10,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_10,2,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_10,3,97,pg_im,pg_el,1,17.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_10,4,97,pg_im,pg_el,1,17.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_10,5,97,pg_im,pg_el,1,14.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_10,6,97,pg_im,pg_el,1,56.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_10,7,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_10,8,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_10,9,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_11,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_11,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_11,2,97,pg_im,pg_el,1,23.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_11,3,97,pg_im,pg_el,1,38.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_11,4,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_11,5,97,pg_im,pg_el,1,17.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_11,6,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_11,7,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_11,8,97,pg_im,pg_el,1,11.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_11,9,97,pg_im,pg_el,1,21.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_12,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_12,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_12,2,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_12,3,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_12,4,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_12,5,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_12,6,97,pg_im,pg_el,1,15.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_12,7,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_12,8,97,pg_im,pg_el,1,15.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_12,9,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_2,0,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_2,1,97,pg_im,pg_el,1,83.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_2,2,97,pg_im,pg_el,1,61.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_2,3,97,pg_im,pg_el,3,30.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_2,4,97,pg_im,pg_el,1,17.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_2,5,97,pg_im,pg_el,1,21.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_2,6,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_2,7,97,pg_im,pg_el,1,37.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_2,8,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_2,9,97,pg_im,pg_el,1,12.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_3,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_3,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_3,2,97,pg_im,pg_el,1,33.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_3,3,97,pg_im,pg_el,1,21.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_3,4,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_3,5,97,pg_im,pg_el,1,64.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_3,6,97,pg_im,pg_el,1,37.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_3,7,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_3,8,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_3,9,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_4,0,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_4,1,97,pg_im,pg_el,1,13.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_4,2,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_4,3,97,pg_im,pg_el,1,33.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_4,4,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_4,5,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_4,6,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_4,7,97,pg_im,pg_el,1,30.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_4,8,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_4,9,97,pg_im,pg_el,1,36.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_5,0,97,pg_im,pg_el,1,36.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_5,1,97,pg_im,pg_el,1,17.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_5,2,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_5,3,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_5,4,97,pg_im,pg_el,1,32.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_5,5,97,pg_im,pg_el,1,30.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_5,6,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_5,7,97,pg_im,pg_el,1,12.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_5,8,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_5,9,97,pg_im,pg_el,1,13.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_7,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_7,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_7,2,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_7,3,97,pg_im,pg_el,1,14.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_7,4,97,pg_im,pg_el,1,35.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_7,5,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_7,6,97,pg_im,pg_el,1,8.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_7,7,97,pg_im,pg_el,3,17.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_7,8,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_7,9,97,pg_im,pg_el,1,14.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_8,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_8,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_8,2,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_8,3,97,pg_im,pg_el,1,23.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_8,4,97,pg_im,pg_el,1,35.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_8,5,97,pg_im,pg_el,1,9.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_8,6,97,pg_im,pg_el,1,14.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_8,7,97,pg_im,pg_el,1,21.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_8,8,97,pg_im,pg_el,1,12.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_8,9,97,pg_im,pg_el,1,14.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_9,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_9,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg3_9,2,97,pg_im,pg_el,3,44.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_9,3,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_9,4,97,pg_im,pg_el,1,10.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_9,5,97,pg_im,pg_el,1,30.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_9,6,97,pg_im,pg_el,1,17.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_9,7,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_9,8,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg3_9,9,97,pg_im,pg_el,1,30.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_1,0,97,pg_im,pg_el,1,3.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_1,1,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_1,2,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg4_1,3,97,pg_im,pg_el,1,3.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_1,4,97,pg_im,pg_el,1,14.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_1,5,97,pg_im,pg_el,1,48.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_1,6,97,pg_im,pg_el,3,34.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_1,7,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg4_1,8,97,pg_im,pg_el,1,38.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_1,9,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_10,0,97,pg_im,pg_el,1,33.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_10,1,97,pg_im,pg_el,3,37.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_10,2,97,pg_im,pg_el,1,50.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_10,3,97,pg_im,pg_el,3,25.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_10,4,97,pg_im,pg_el,1,35.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_10,5,97,pg_im,pg_el,1,41.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_10,6,97,pg_im,pg_el,1,32.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_10,7,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_10,8,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_10,9,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_10,10,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_11,0,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_11,1,97,pg_im,pg_el,1,45.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_11,2,97,pg_im,pg_el,1,82.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_11,3,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_11,4,97,pg_im,pg_el,1,21.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_11,5,97,pg_im,pg_el,3,13.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_11,6,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_11,7,97,pg_im,pg_el,3,24.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_11,8,97,pg_im,pg_el,1,33.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_11,9,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_12,0,97,pg_im,pg_el,1,66.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_12,1,97,pg_im,pg_el,1,69.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_12,2,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg4_12,3,97,pg_im,pg_el,1,43.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_12,4,97,pg_im,pg_el,1,45.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_12,5,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_12,6,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_12,7,97,pg_im,pg_el,1,47.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_12,8,97,pg_im,pg_el,1,21.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_12,9,97,pg_im,pg_el,3,11.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_2,0,97,pg_im,pg_el,1,30.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_2,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg4_2,2,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg4_2,3,97,pg_im,pg_el,1,23.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_2,4,97,pg_im,pg_el,1,15.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_2,5,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_2,6,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_2,7,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_2,8,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_2,9,97,pg_im,pg_el,1,23.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_3,0,97,pg_im,pg_el,1,44.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_3,1,97,pg_im,pg_el,1,57.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_3,2,97,pg_im,pg_el,1,47.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_3,3,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_3,4,97,pg_im,pg_el,1,12.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_3,5,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_3,6,97,pg_im,pg_el,3,31.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_3,7,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_3,8,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_3,9,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_4,0,97,pg_im,pg_el,1,49.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_4,1,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_4,2,97,pg_im,pg_el,1,37.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_4,3,97,pg_im,pg_el,1,40.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_4,4,97,pg_im,pg_el,3,18.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_4,5,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_4,6,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_4,7,97,pg_im,pg_el,1,39.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_4,8,97,pg_im,pg_el,1,50.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_4,9,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_5,0,97,pg_im,pg_el,1,89.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_5,1,97,pg_im,pg_el,1,14.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_5,2,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_5,3,97,pg_im,pg_el,1,39.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_5,4,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_5,5,97,pg_im,pg_el,1,12.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_5,6,97,pg_im,pg_el,1,19.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_5,7,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_5,8,97,pg_im,pg_el,1,13.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_5,9,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_6,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg4_6,1,97,pg_im,pg_el,1,43.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_6,2,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_6,3,97,pg_im,pg_el,1,23.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_6,4,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_6,5,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_6,6,97,pg_im,pg_el,1,19.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_6,7,97,pg_im,pg_el,1,33.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_6,8,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_6,9,97,pg_im,pg_el,1,17.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_7,0,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_7,1,97,pg_im,pg_el,1,32.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_7,2,97,pg_im,pg_el,1,66.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_7,3,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg4_7,4,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg4_7,5,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg4_7,6,97,pg_im,pg_el,1,30.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_7,7,97,pg_im,pg_el,1,42.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_7,8,97,pg_im,pg_el,1,35.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_7,9,97,pg_im,pg_el,1,23.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_8,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg4_8,1,97,pg_im,pg_el,1,46.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_8,2,97,pg_im,pg_el,1,40.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_8,3,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_8,4,97,pg_im,pg_el,1,34.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_8,5,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_8,6,97,pg_im,pg_el,1,37.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_8,7,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_8,8,97,pg_im,pg_el,3,17.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_8,9,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_9,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg4_9,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg4_9,2,97,pg_im,pg_el,1,35.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_9,3,97,pg_im,pg_el,1,39.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_9,4,97,pg_im,pg_el,3,29.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_9,5,97,pg_im,pg_el,1,37.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_9,6,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_9,7,97,pg_im,pg_el,1,44.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_9,8,97,pg_im,pg_el,1,37.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg4_9,9,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_1,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg5_1,1,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_1,2,97,pg_im,pg_el,1,37.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_1,3,97,pg_im,pg_el,1,45.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_1,4,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_1,5,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_1,6,97,pg_im,pg_el,1,38.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_1,7,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_1,8,97,pg_im,pg_el,1,30.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_1,9,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_10,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg5_10,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg5_10,2,97,pg_im,pg_el,1,48.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
