group,frame,image,object_index,class,xmin,ymin,xmax,ymax,cx,cy,box_w,box_h,image_width,image_height,track_id,match_cost,center_distance,iou,matched
zm2_9,95,zm2_9_img095.jpg,6,zm_el,414,170,531,297,472.5,233.5,117,127,624,624,4,0.003512286324786314,0.0008012820512820513,0.9914529914529915,True
zm2_9,96,zm2_9_img096.jpg,6,zm_el,414,170,531,297,472.5,233.5,117,127,624,624,4,0.0,0.0,1.0,True
zm2_9,97,zm2_9_img097.jpg,6,zm_el,414,170,531,297,472.5,233.5,117,127,624,624,4,0.0,0.0,1.0,True
zm2_9,1,zm2_9_img001.jpg,5,zm_im,236,260,317,323,276.5,291.5,81,63,624,624,5,0.0,0.0,1.0,True
zm2_9,2,zm2_9_img002.jpg,5,zm_im,236,259,317,323,276.5,291.0,81,64,624,624,5,0.005989583333333333,0.0008012820512820513,0.984375,True
zm2_9,3,zm2_9_img003.jpg,5,zm_im,236,259,317,323,276.5,291.0,81,64,624,624,5,0.0,0.0,1.0,True
zm2_9,4,zm2_9_img004.jpg,5,zm_im,236,259,317,323,276.5,291.0,81,64,624,624,5,0.0,0.0,1.0,True
zm2_9,5,zm2_9_img005.jpg,5,zm_im,236,259,317,323,276.5,291.0,81,64,624,624,5,0.0,0.0,1.0,True
zm2_9,6,zm2_9_img006.jpg,5,zm_im,236,259,317,323,276.5,291.0,81,64,624,624,5,0.0,0.0,1.0,True
zm2_9,7,zm2_9_img007.jpg,5,zm_im,236,259,317,323,276.5,291.0,81,64,624,624,5,0.0,0.0,1.0,True
zm2_9,8,zm2_9_img008.jpg,5,zm_im,236,259,317,323,276.5,291.0,81,64,624,624,5,0.0,0.0,1.0,True
zm2_9,9,zm2_9_img009.jpg,5,zm_im,235,259,317,323,276.0,291.0,82,64,624,624,5,0.004789126016260166,0.0008012820512820513,0.9878048780487805,True
zm2_9,10,zm2_9_img010.jpg,5,zm_im,235,259,317,323,276.0,291.0,82,64,624,624,5,0.0,0.0,1.0,True
zm2_9,11,zm2_9_img011.jpg,5,zm_im,235,259,317,324,276.0,291.5,82,65,624,624,5,0.0059054487179486985,0.0008012820512820513,0.9846153846153847,True
zm2_9,12,zm2_9_img012.jpg,5,zm_im,235,259,317,324,276.0,291.5,82,65,624,624,5,0.0,0.0,1.0,True
zm2_9,13,zm2_9_img013.jpg,5,zm_im,235,259,317,324,276.0,291.5,82,65,624,624,5,0.0,0.0,1.0,True
zm2_9,14,zm2_9_img014.jpg,5,zm_im,235,259,317,324,276.0,291.5,82,65,624,624,5,0.0,0.0,1.0,True
zm2_9,15,zm2_9_img015.jpg,5,zm_im,235,259,317,324,276.0,291.5,82,65,624,624,5,0.0,0.0,1.0,True
zm2_9,16,zm2_9_img016.jpg,5,zm_im,235,259,317,324,276.0,291.5,82,65,624,624,5,0.0,0.0,1.0,True
zm2_9,17,zm2_9_img017.jpg,5,zm_im,235,259,317,324,276.0,291.5,82,65,624,624,5,0.0,0.0,1.0,True
zm2_9,18,zm2_9_img018.jpg,5,zm_im,234,259,317,324,275.5,291.5,83,65,624,624,5,0.004737700803212864,0.0008012820512820513,0.9879518072289156,True
zm2_9,19,zm2_9_img019.jpg,5,zm_im,234,259,317,324,275.5,291.5,83,65,624,624,5,0.0,0.0,1.0,True
zm2_9,20,zm2_9_img020.jpg,5,zm_im,234,259,317,324,275.5,291.5,83,65,624,624,5,0.0,0.0,1.0,True
zm2_9,21,zm2_9_img021.jpg,5,zm_im,234,259,317,324,275.5,291.5,83,65,624,624,5,0.0,0.0,1.0,True
zm2_9,22,zm2_9_img022.jpg,5,zm_im,234,259,317,324,275.5,291.5,83,65,624,624,5,0.0,0.0,1.0,True
zm2_9,23,zm2_9_img023.jpg,5,zm_im,234,259,318,324,276.0,291.5,84,65,624,624,5,0.004687499999999985,0.0008012820512820513,0.9880952380952381,True
zm2_9,24,zm2_9_img024.jpg,5,zm_im,234,259,318,325,276.0,292.0,84,66,624,624,5,0.005823863636363631,0.0008012820512820513,0.9848484848484849,True
zm2_9,25,zm2_9_img025.jpg,5,zm_im,234,259,318,325,276.0,292.0,84,66,624,624,5,0.0,0.0,1.0,True
zm2_9,26,zm2_9_img026.jpg,5,zm_im,234,259,318,325,276.0,292.0,84,66,624,624,5,0.0,0.0,1.0,True
zm2_9,27,zm2_9_img027.jpg,5,zm_im,234,259,319,325,276.5,292.0,85,66,624,624,5,0.004638480392156847,0.0008012820512820513,0.9882352941176471,True
zm2_9,28,zm2_9_img028.jpg,5,zm_im,234,259,319,325,276.5,292.0,85,66,624,624,5,0.0,0.0,1.0,True
zm2_9,29,zm2_9_img029.jpg,5,zm_im,234,259,319,325,276.5,292.0,85,66,624,624,5,0.0,0.0,1.0,True
zm2_9,30,zm2_9_img030.jpg,5,zm_im,234,259,319,325,276.5,292.0,85,66,624,624,5,0.0,0.0,1.0,True
zm2_9,31,zm2_9_img031.jpg,5,zm_im,234,259,319,325,276.5,292.0,85,66,624,624,5,0.0,0.0,1.0,True
zm2_9,32,zm2_9_img032.jpg,5,zm_im,234,259,320,325,277.0,292.0,86,66,624,624,5,0.004590600775193805,0.0008012820512820513,0.9883720930232558,True
zm2_9,33,zm2_9_img033.jpg,5,zm_im,234,258,320,325,277.0,291.5,86,67,624,624,5,0.0057447139303482735,0.0008012820512820513,0.9850746268656716,True
zm2_9,34,zm2_9_img034.jpg,5,zm_im,234,258,320,325,277.0,291.5,86,67,624,624,5,0.0,0.0,1.0,True
zm2_9,35,zm2_9_img035.jpg,5,zm_im,234,258,320,326,277.0,292.0,86,68,624,624,5,0.005667892156862727,0.0008012820512820513,0.9852941176470589,True
zm2_9,36,zm2_9_img036.jpg,5,zm_im,234,258,320,326,277.0,292.0,86,68,624,624,5,0.0,0.0,1.0,True
zm2_9,37,zm2_9_img037.jpg,5,zm_im,234,258,321,326,277.5,292.0,87,68,624,624,5,0.004543821839080454,0.0008012820512820513,0.9885057471264368,True
zm2_9,38,zm2_9_img038.jpg,5,zm_el,234,258,321,326,277.5,292.0,87,68,624,624,5,0.0,0.0,1.0,True
zm2_9,39,zm2_9_img039.jpg,5,zm_el,234,258,321,326,277.5,292.0,87,68,624,624,5,0.0,0.0,1.0,True
zm2_9,40,zm2_9_img040.jpg,5,zm_el,234,258,321,326,277.5,292.0,87,68,624,624,5,0.0,0.0,1.0,True
zm2_9,41,zm2_9_img041.jpg,5,zm_el,234,258,321,326,277.5,292.0,87,68,624,624,5,0.0,0.0,1.0,True
zm2_9,42,zm2_9_img042.jpg,5,zm_el,234,258,322,326,278.0,292.0,88,68,624,624,5,0.004498106060606057,0.0008012820512820513,0.9886363636363636,True
zm2_9,43,zm2_9_img043.jpg,5,zm_el,234,258,322,326,278.0,292.0,88,68,624,624,5,0.0,0.0,1.0,True
zm2_9,44,zm2_9_img044.jpg,5,zm_el,234,258,322,326,278.0,292.0,88,68,624,624,5,0.0,0.0,1.0,True
zm2_9,45,zm2_9_img045.jpg,5,zm_el,234,258,322,326,278.0,292.0,88,68,624,624,5,0.0,0.0,1.0,True
zm2_9,46,zm2_9_img046.jpg,5,zm_el,234,258,323,326,278.5,292.0,89,68,624,624,5,0.004453417602996264,0.0008012820512820513,0.9887640449438202,True
zm2_9,47,zm2_9_img047.jpg,5,zm_el,234,258,323,327,278.5,292.5,89,69,624,624,5,0.005593297101449258,0.0008012820512820513,0.9855072463768116,True
zm2_9,48,zm2_9_img048.jpg,5,zm_el,234,258,323,327,278.5,292.5,89,69,624,624,5,0.0,0.0,1.0,True
zm2_9,49,zm2_9_img049.jpg,5,zm_el,234,258,323,327,278.5,292.5,89,69,624,624,5,0.0,0.0,1.0,True
zm2_9,50,zm2_9_img050.jpg,5,zm_el,234,258,323,327,278.5,292.5,89,69,624,624,5,0.0,0.0,1.0,True
zm2_9,51,zm2_9_img051.jpg,5,zm_el,234,258,324,327,279.0,292.5,90,69,624,624,5,0.004409722222222208,0.0008012820512820513,0.9888888888888889,True
zm2_9,52,zm2_9_img052.jpg,5,zm_el,233,257,325,327,279.0,292.0,92,70,624,624,5,0.013020833333333327,0.0008012820512820513,0.9642857142857143,True
zm2_9,53,zm2_9_img053.jpg,5,zm_el,233,256,326,327,279.5,291.5,93,71,624,624,5,0.009376581679440974,0.0011331839442092107,0.9753142510979858,True
zm2_9,54,zm2_9_img054.jpg,5,zm_el,233,255,328,327,280.5,291.0,95,72,624,624,5,0.013291811720737299,0.001791721135817139,0.9653508771929824,True
zm2_9,55,zm2_9_img055.jpg,5,zm_el,232,254,329,327,280.5,290.5,97,73,624,624,5,0.012432992632867313,0.0008012820512820513,0.9659652591441886,True
zm2_9,56,zm2_9_img056.jpg,5,zm_el,232,253,330,327,281.0,290.0,98,74,624,624,5,0.00898946531663173,0.0011331839442092107,0.9764202978488693,True
zm2_9,57,zm2_9_img057.jpg,5,zm_el,232,252,332,327,282.0,289.5,100,75,624,624,5,0.01273795207161448,0.001791721135817139,0.9669333333333333,True
zm2_9,58,zm2_9_img058.jpg,5,zm_el,231,252,333,327,282.0,289.5,102,75,624,624,5,0.0068627450980392295,0.0,0.9803921568627451,True
zm2_9,59,zm2_9_img059.jpg,5,zm_el,231,251,334,328,282.5,289.5,103,77,624,624,5,0.01292153942335983,0.0008012820512820513,0.9645694111713529,True
zm2_9,60,zm2_9_img060.jpg,5,zm_el,231,249,336,328,283.5,288.5,105,79,624,624,5,0.0168317889165015,0.0022663678884184213,0.9561181434599156,True
zm2_9,61,zm2_9_img061.jpg,5,zm_el,231,248,338,328,284.5,288.0,107,80,624,624,5,0.01199989911211292,0.001791721135817139,0.9690420560747663,True
zm2_9,62,zm2_9_img062.jpg,5,zm_el,231,247,339,328,285.0,287.5,108,81,624,624,5,0.008258288813850281,0.0011331839442092107,0.978509373571102,True
zm2_9,63,zm2_9_img063.jpg,5,zm_el,231,245,341,328,286.0,286.5,110,83,624,624,5,0.01611716979559901,0.0022663678884184213,0.9581599123767799,True
zm2_9,64,zm2_9_img064.jpg,5,zm_el,231,244,342,328,286.5,286.0,111,84,624,624,5,0.008018851846018263,0.0011331839442092107,0.9791934791934792,True
zm2_9,65,zm2_9_img065.jpg,5,zm_el,231,243,344,328,287.5,285.5,113,85,624,624,5,0.011404077353585654,0.001791721135817139,0.9707444039562728,True
zm2_9,66,zm2_9_img066.jpg,5,zm_el,231,242,345,328,288.0,285.0,114,86,624,624,5,0.007840812729790666,0.0011331839442092107,0.9797021623827009,True
zm2_9,67,zm2_9_img067.jpg,5,zm_el,231,240,347,328,289.0,284.0,116,88,624,624,5,0.01532502000521493,0.0022663678884184213,0.960423197492163,True
zm2_9,68,zm2_9_img068.jpg,5,zm_el,231,239,348,328,289.5,283.5,117,89,624,624,5,0.007626994993487249,0.0011331839442092107,0.9803130702007107,True
zm2_9,69,zm2_9_img069.jpg,5,zm_el,231,238,350,328,290.5,283.0,119,90,624,624,5,0.01087050109122232,0.001791721135817139,0.9722689075630252,True
zm2_9,70,zm2_9_img070.jpg,5,zm_el,231,236,352,328,291.5,282.0,121,92,624,624,5,0.0147411951820893,0.0022663678884184213,0.9620912684153791,True
zm2_9,71,zm2_9_img071.jpg,5,zm_el,231,235,353,328,292.0,281.5,122,93,624,624,5,0.007338015007064028,0.0011331839442092107,0.981138727304777,True
zm2_9,72,zm2_9_img072.jpg,5,zm_el,231,234,355,328,293.0,281.0,124,94,624,624,5,0.010473129376578997,0.001791721135817139,0.973404255319149,True
zm2_9,73,zm2_9_img073.jpg,5,zm_el,231,233,356,328,293.5,280.5,125,95,624,624,5,0.0071913064058412605,0.0011331839442092107,0.9815578947368421,True
zm2_9,74,zm2_9_img074.jpg,5,zm_el,231,231,358,328,294.5,279.5,127,97,624,624,5,0.014087799408338942,0.0022663678884184213,0.9639581134832372,True
zm2_9,75,zm2_9_img075.jpg,5,zm_el,231,230,359,328,295.0,279.0,128,98,624,624,5,0.0070144713494502825,0.0011331839442092107,0.982063137755102,True
zm2_9,76,zm2_9_img076.jpg,5,zm_el,231,229,361,328,296.0,278.5,130,99,624,624,5,0.010030197603860005,0.001791721135817139,0.9746697746697747,True
zm2_9,77,zm2_9_img077.jpg,5,zm_el,231,227,362,328,296.5,277.5,131,101,624,624,5,0.010714161478814741,0.001791721135817139,0.972715592169904,True
zm2_9,78,zm2_9_img078.jpg,5,zm_el,231,227,364,328,297.5,277.5,133,101,624,624,5,0.0063048245614035076,0.0016025641025641025,0.9849624060150376,True
zm2_9,79,zm2_9_img079.jpg,5,zm_el,231,226,365,328,298.0,277.0,134,102,624,624,5,0.0067542751534345495,0.0011331839442092107,0.9828065554580041,True
zm2_9,80,zm2_9_img080.jpg,5,zm_el,231,225,366,328,298.5,276.5,135,103,624,624,5,0.006702049606885927,0.0011331839442092107,0.9829557713052859,True
zm2_9,81,zm2_9_img081.jpg,5,zm_el,231,224,367,328,299.0,276.0,136,104,624,624,5,0.006650738115772184,0.0011331839442092107,0.9831023755656109,True
zm2_9,82,zm2_9_img082.jpg,5,zm_el,231,223,368,328,299.5,275.5,137,105,624,624,5,0.006600316522373465,0.0011331839442092107,0.9832464372610358,True
zm2_9,83,zm2_9_img083.jpg,5,zm_el,230,222,369,328,299.5,275.0,139,106,624,624,5,0.008811182186326422,0.0008012820512820513,0.9763132889914483,True
zm2_9,84,zm2_9_img084.jpg,5,zm_el,230,221,370,328,300.0,274.5,140,107,624,624,5,0.006484233115137847,0.0011331839442092107,0.9835781041388518,True
zm2_9,85,zm2_9_img085.jpg,5,zm_el,230,221,371,328,300.5,274.5,141,107,624,624,5,0.003003102836879436,0.0008012820512820513,0.9929078014184397,True
zm2_9,86,zm2_9_img086.jpg,5,zm_el,230,220,372,328,301.0,274.0,142,108,624,624,5,0.006419276918978548,0.0011331839442092107,0.9837636932707355,True
zm2_9,87,zm2_9_img087.jpg,5,zm_el,230,219,373,328,301.5,273.5,143,109,624,624,5,0.006372676575989797,0.0011331839442092107,0.9838968371078463,True
zm2_9,88,zm2_9_img088.jpg,5,zm_el,230,218,374,328,302.0,273.0,144,110,624,624,5,0.006326847341513783,0.0011331839442092107,0.9840277777777777,True
zm2_9,89,zm2_9_img089.jpg,5,zm_el,230,217,375,328,302.5,272.5,145,111,624,624,5,0.0062817699365225604,0.0011331839442092107,0.9841565703634669,True
zm2_9,90,zm2_9_img090.jpg,5,zm_el,230,216,376,328,303.0,272.0,146,112,624,624,5,0.006237425728119548,0.0011331839442092107,0.9842832681017613,True
zm2_9,91,zm2_9_img091.jpg,5,zm_el,230,216,377,328,303.5,272.0,147,112,624,624,5,0.0029017857142857166,0.0008012820512820513,0.9931972789115646,True
zm2_9,92,zm2_9_img092.jpg,5,zm_el,230,215,378,328,304.0,271.5,148,113,624,624,5,0.006177851553690547,0.0011331839442092107,0.9844534800287013,True
zm2_9,93,zm2_9_img093.jpg,5,zm_el,230,214,379,328,304.5,271.0,149,114,624,624,5,0.006135133086637193,0.0011331839442092107,0.9845755327917108,True
zm2_9,94,zm2_9_img094.jpg,5,zm_el,230,213,380,328,305.0,270.5,150,115,624,624,5,0.006093091302866407,0.0011331839442092107,0.9846956521739131,True
zm2_9,95,zm2_9_img095.jpg,5,zm_el,230,212,380,328,305.0,270.0,150,116,624,624,5,0.0035380747126436646,0.0008012820512820513,0.9913793103448276,True
zm2_9,96,zm2_9_img096.jpg,5,zm_el,230,212,380,328,305.0,270.0,150,116,624,624,5,0.0,0.0,1.0,True
zm2_9,97,zm2_9_img097.jpg,5,zm_el,230,211,380,328,305.0,269.5,150,117,624,624,5,0.003512286324786314,0.0008012820512820513,0.9914529914529915,True
zm2_9,1,zm2_9_img001.jpg,4,zm_im,115,263,189,345,152.0,304.0,74,82,624,624,6,0.0,0.0,1.0,True
zm2_9,2,zm2_9_img002.jpg,4,zm_im,114,262,190,345,152.0,303.5,76,83,624,624,6,0.013837256922426561,0.0008012820512820513,0.9619530754597336,True
zm2_9,3,zm2_9_img003.jpg,4,zm_im,114,262,190,345,152.0,303.5,76,83,624,624,6,0.0,0.0,1.0,True
zm2_9,4,zm2_9_img004.jpg,4,zm_im,114,261,191,345,152.5,303.0,77,84,624,624,6,0.00939457822174464,0.0011331839442092107,0.9752628324056896,True
zm2_9,5,zm2_9_img005.jpg,4,zm_im,114,261,191,346,152.5,303.5,77,85,624,624,6,0.004638480392156847,0.0008012820512820513,0.9882352941176471,True
zm2_9,6,zm2_9_img006.jpg,4,zm_im,114,260,192,346,153.0,303.0,78,86,624,624,6,0.009241339987111054,0.0011331839442092107,0.9757006559332141,True
zm2_9,7,zm2_9_img007.jpg,4,zm_im,114,259,192,346,153.0,302.5,78,87,624,624,6,0.004543821839080454,0.0008012820512820513,0.9885057471264368,True
zm2_9,8,zm2_9_img008.jpg,4,zm_im,113,259,192,346,152.5,302.5,79,87,624,624,6,0.004951213080168761,0.0008012820512820513,0.9873417721518988,True
zm2_9,9,zm2_9_img009.jpg,4,zm_im,113,258,193,347,153.0,302.5,80,89,624,624,6,0.012662687265917611,0.0008012820512820513,0.9653089887640449,True
zm2_9,10,zm2_9_img010.jpg,4,zm_im,113,258,193,347,153.0,302.5,80,89,624,624,6,0.0,0.0,1.0,True
zm2_9,11,zm2_9_img011.jpg,4,zm_im,113,258,193,347,153.0,302.5,80,89,624,624,6,0.0,0.0,1.0,True
zm2_9,12,zm2_9_img012.jpg,4,zm_im,113,259,193,347,153.0,303.0,80,88,624,624,6,0.004453417602996264,0.0008012820512820513,0.9887640449438202,True
zm2_9,13,zm2_9_img013.jpg,4,zm_im,113,259,193,347,153.0,303.0,80,88,624,624,6,0.0,0.0,1.0,True
zm2_9,14,zm2_9_img014.jpg,4,zm_im,113,259,193,347,153.0,303.0,80,88,624,624,6,0.0,0.0,1.0,True
zm2_9,15,zm2_9_img015.jpg,4,zm_im,113,259,193,347,153.0,303.0,80,88,624,624,6,0.0,0.0,1.0,True
zm2_9,16,zm2_9_img016.jpg,4,zm_im,113,259,193,347,153.0,303.0,80,88,624,624,6,0.0,0.0,1.0,True
zm2_9,17,zm2_9_img017.jpg,4,zm_im,113,259,193,347,153.0,303.0,80,88,624,624,6,0.0,0.0,1.0,True
zm2_9,18,zm2_9_img018.jpg,4,zm_im,113,260,193,347,153.0,303.5,80,87,624,624,6,0.004498106060606057,0.0008012820512820513,0.9886363636363636,True
zm2_9,19,zm2_9_img019.jpg,4,zm_im,113,260,193,348,153.0,304.0,80,88,624,624,6,0.004498106060606057,0.0008012820512820513,0.9886363636363636,True
zm2_9,20,zm2_9_img020.jpg,4,zm_im,113,260,193,348,153.0,304.0,80,88,624,624,6,0.0,0.0,1.0,True
zm2_9,21,zm2_9_img021.jpg,4,zm_im,113,260,193,348,153.0,304.0,80,88,624,624,6,0.0,0.0,1.0,True
zm2_9,22,zm2_9_img022.jpg,4,zm_im,113,260,193,348,153.0,304.0,80,88,624,624,6,0.0,0.0,1.0,True
zm2_9,23,zm2_9_img023.jpg,4,zm_im,113,260,193,348,153.0,304.0,80,88,624,624,6,0.0,0.0,1.0,True
zm2_9,24,zm2_9_img024.jpg,4,zm_im,113,260,193,348,153.0,304.0,80,88,624,624,6,0.0,0.0,1.0,True
zm2_9,25,zm2_9_img025.jpg,4,zm_im,113,261,193,348,153.0,304.5,80,87,624,624,6,0.004498106060606057,0.0008012820512820513,0.9886363636363636,True
zm2_9,26,zm2_9_img026.jpg,4,zm_im,113,261,193,348,153.0,304.5,80,87,624,624,6,0.0,0.0,1.0,True
zm2_9,27,zm2_9_img027.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0048418209876543395,0.0008012820512820513,0.9876543209876543,True
zm2_9,28,zm2_9_img028.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,29,zm2_9_img029.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,30,zm2_9_img030.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,31,zm2_9_img031.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,32,zm2_9_img032.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,33,zm2_9_img033.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,34,zm2_9_img034.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,35,zm2_9_img035.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,36,zm2_9_img036.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,37,zm2_9_img037.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,38,zm2_9_img038.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,39,zm2_9_img039.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,40,zm2_9_img040.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,41,zm2_9_img041.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,42,zm2_9_img042.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,43,zm2_9_img043.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,44,zm2_9_img044.jpg,4,zm_im,112,261,193,348,152.5,304.5,81,87,624,624,6,0.0,0.0,1.0,True
zm2_9,45,zm2_9_img045.jpg,4,zm_im,111,261,193,348,152.0,304.5,82,87,624,624,6,0.004789126016260166,0.0008012820512820513,0.9878048780487805,True
zm2_9,46,zm2_9_img046.jpg,4,zm_im,111,261,193,348,152.0,304.5,82,87,624,624,6,0.0,0.0,1.0,True
zm2_9,47,zm2_9_img047.jpg,4,zm_im,111,261,193,348,152.0,304.5,82,87,624,624,6,0.0,0.0,1.0,True
zm2_9,48,zm2_9_img048.jpg,4,zm_im,111,261,193,349,152.0,305.0,82,88,624,624,6,0.004498106060606057,0.0008012820512820513,0.9886363636363636,True
zm2_9,49,zm2_9_img049.jpg,4,zm_im,111,261,193,349,152.0,305.0,82,88,624,624,6,0.0,0.0,1.0,True
zm2_9,50,zm2_9_img050.jpg,4,zm_im,111,261,193,349,152.0,305.0,82,88,624,624,6,0.0,0.0,1.0,True
zm2_9,51,zm2_9_img051.jpg,4,zm_im,111,261,193,349,152.0,305.0,82,88,624,624,6,0.0,0.0,1.0,True
zm2_9,52,zm2_9_img052.jpg,4,zm_im,111,261,193,349,152.0,305.0,82,88,624,624,6,0.0,0.0,1.0,True
zm2_9,53,zm2_9_img053.jpg,4,zm_im,111,261,193,349,152.0,305.0,82,88,624,624,6,0.0,0.0,1.0,True
zm2_9,54,zm2_9_img054.jpg,4,zm_im,111,261,193,349,152.0,305.0,82,88,624,624,6,0.0,0.0,1.0,True
zm2_9,55,zm2_9_img055.jpg,4,zm_im,111,261,193,349,152.0,305.0,82,88,624,624,6,0.0,0.0,1.0,True
zm2_9,56,zm2_9_img056.jpg,4,zm_im,111,261,193,349,152.0,305.0,82,88,624,624,6,0.0,0.0,1.0,True
zm2_9,57,zm2_9_img057.jpg,4,zm_im,111,261,193,349,152.0,305.0,82,88,624,624,6,0.0,0.0,1.0,True
zm2_9,58,zm2_9_img058.jpg,4,zm_im,111,261,194,349,152.5,305.0,83,88,624,624,6,0.004737700803212864,0.0008012820512820513,0.9879518072289156,True
zm2_9,59,zm2_9_img059.jpg,4,zm_im,111,261,194,349,152.5,305.0,83,88,624,624,6,0.0,0.0,1.0,True
zm2_9,60,zm2_9_img060.jpg,4,zm_im,111,261,194,349,152.5,305.0,83,88,624,624,6,0.0,0.0,1.0,True
zm2_9,61,zm2_9_img061.jpg,4,zm_im,111,261,194,349,152.5,305.0,83,88,624,624,6,0.0,0.0,1.0,True
zm2_9,62,zm2_9_img062.jpg,4,zm_im,111,261,194,349,152.5,305.0,83,88,624,624,6,0.0,0.0,1.0,True
zm2_9,63,zm2_9_img063.jpg,4,zm_im,110,261,194,349,152.0,305.0,84,88,624,624,6,0.004687499999999985,0.0008012820512820513,0.9880952380952381,True
zm2_9,64,zm2_9_img064.jpg,4,zm_im,110,261,194,349,152.0,305.0,84,88,624,624,6,0.0,0.0,1.0,True
zm2_9,65,zm2_9_img065.jpg,4,zm_im,110,261,194,349,152.0,305.0,84,88,624,624,6,0.0,0.0,1.0,True
zm2_9,66,zm2_9_img066.jpg,4,zm_im,110,261,194,349,152.0,305.0,84,88,624,624,6,0.0,0.0,1.0,True
zm2_9,67,zm2_9_img067.jpg,4,zm_im,110,260,194,349,152.0,304.5,84,89,624,624,6,0.004453417602996264,0.0008012820512820513,0.9887640449438202,True
zm2_9,68,zm2_9_img068.jpg,4,zm_im,110,260,194,349,152.0,304.5,84,89,624,624,6,0.0,0.0,1.0,True
zm2_9,69,zm2_9_img069.jpg,4,zm_im,110,260,194,349,152.0,304.5,84,89,624,624,6,0.0,0.0,1.0,True
zm2_9,70,zm2_9_img070.jpg,4,zm_im,110,260,194,349,152.0,304.5,84,89,624,624,6,0.0,0.0,1.0,True
zm2_9,71,zm2_9_img071.jpg,4,zm_im,110,260,194,349,152.0,304.5,84,89,624,624,6,0.0,0.0,1.0,True
zm2_9,72,zm2_9_img072.jpg,4,zm_im,110,260,194,349,152.0,304.5,84,89,624,624,6,0.0,0.0,1.0,True
zm2_9,73,zm2_9_img073.jpg,4,zm_im,110,260,194,349,152.0,304.5,84,89,624,624,6,0.0,0.0,1.0,True
zm2_9,74,zm2_9_img074.jpg,4,zm_im,110,260,194,349,152.0,304.5,84,89,624,624,6,0.0,0.0,1.0,True
zm2_9,75,zm2_9_img075.jpg,4,zm_im,110,260,194,349,152.0,304.5,84,89,624,624,6,0.0,0.0,1.0,True
zm2_9,76,zm2_9_img076.jpg,4,zm_im,110,260,194,349,152.0,304.5,84,89,624,624,6,0.0,0.0,1.0,True
zm2_9,77,zm2_9_img077.jpg,4,zm_el,110,260,194,348,152.0,304.0,84,88,624,624,6,0.004453417602996264,0.0008012820512820513,0.9887640449438202,True
zm2_9,78,zm2_9_img078.jpg,4,zm_el,110,260,194,348,152.0,304.0,84,88,624,624,6,0.0,0.0,1.0,True
zm2_9,79,zm2_9_img079.jpg,4,zm_el,110,260,194,348,152.0,304.0,84,88,624,624,6,0.0,0.0,1.0,True
zm2_9,80,zm2_9_img080.jpg,4,zm_el,109,259,194,348,151.5,303.5,85,89,624,624,6,0.008740535194932265,0.0011331839442092107,0.9771315267680106,True
zm2_9,81,zm2_9_img081.jpg,4,zm_el,109,259,194,348,151.5,303.5,85,89,624,624,6,0.0,0.0,1.0,True
zm2_9,82,zm2_9_img082.jpg,4,zm_el,109,259,194,348,151.5,303.5,85,89,624,624,6,0.0,0.0,1.0,True
zm2_9,83,zm2_9_img083.jpg,4,zm_el,109,259,194,348,151.5,303.5,85,89,624,624,6,0.0,0.0,1.0,True
zm2_9,84,zm2_9_img084.jpg,4,zm_el,109,259,194,348,151.5,303.5,85,89,624,624,6,0.0,0.0,1.0,True
zm2_9,85,zm2_9_img085.jpg,4,zm_el,109,259,194,348,151.5,303.5,85,89,624,624,6,0.0,0.0,1.0,True
zm2_9,86,zm2_9_img086.jpg,4,zm_el,109,259,194,348,151.5,303.5,85,89,624,624,6,0.0,0.0,1.0,True
