group,track_id,mean_movement,median_movement,max_movement,movement_std,std_center_x,std_center_y,range_center_x,range_center_y,max_center_x,max_center_y,mean_width,std_width,min_width,max_width,width_change,mean_height,std_height,min_height,max_height,height_change,mean_area,std_area,min_area,max_area,area_change,mean_iou,std_iou,min_iou,class_transition_count,pg_el_count,observed_pg_el,first_pg_el_frame,last_pg_el_frame,longest_pg_el_run,early_mean_width,early_mean_height,early_mean_area,early_pg_el_count,middle_mean_width,middle_mean_height,middle_mean_area,middle_pg_el_count,late_mean_width,late_mean_height,late_mean_area,late_pg_el_count,germination_target,final_label
pg2_3,3,0.445281502012936,0.5,4.0,0.5348825889530372,6.072729394590673,1.130594637455799,18.5,4.0,323.5,367.5,49.402061855670105,9.676903945764645,38.0,65.0,26.0,48.72164948453608,4.574114230158772,43.0,59.0,14.0,2448.020618556701,709.5040808987559,1710.0,3776.0,2066.0,0.9803624936381524,0.0255772396406813,0.8095238095238095,1,70,1,28,97,70,39.1875,44.6875,1750.1875,5,47.65625,47.09375,2251.5,32,61.0,54.21212121212121,3315.2727272727275,33,1,GERMINATED
pg2_3,4,0.4611478751712161,0.5,3.0413812651491097,0.6277845733676528,1.7230378993243989,8.860931192873942,7.5,23.5,404.5,360.0,48.0,11.533903408432533,35.0,66.0,30.0,44.09278350515464,4.839874059507424,38.0,55.0,15.0,2169.4845360824743,763.3010527855622,1330.0,3575.0,2145.0,0.9749031658661548,0.0352627339439872,0.8221771467207573,1,79,1,19,97,79,37.21875,39.9375,1487.53125,14,43.6875,41.78125,1829.5625,32,62.63636363636363,50.36363636363637,3160.3939393939395,33,1,GERMINATED
pg2_3,5,0.1627907959132128,0.0,1.8027756377319943,0.3054354652502052,0.8169737219034617,1.5672307224258133,3.5,4.0,200.5,264.5,38.71134020618557,2.5442831120696536,34.0,45.0,9.0,42.2680412371134,3.297970209606833,37.0,48.0,11.0,1643.2061855670104,230.5074607171639,1326.0,2160.0,828.0,0.9902760303123496,0.020623203676097,0.8786127167630058,1,65,1,33,97,65,37.90625,38.9375,1476.09375,0,36.5,41.34375,1510.96875,32,41.63636363636363,46.39393939393939,1933.4848484848485,33,1,GERMINATED
pg2_3,6,0.1639858404908258,0.0,2.5,0.3908914735812453,1.0111242242340055,1.0336047719170542,5.0,3.0,285.0,178.0,41.54639175257732,1.3997099740583303,36.0,44.0,4.0,44.2680412371134,1.4252181161884914,39.0,48.0,7.0,1840.659793814433,114.1161360508407,1548.0,2112.0,468.0,0.9906147156058116,0.0263054662209757,0.8217391304347826,1,41,1,57,97,41,41.03125,43.40625,1781.53125,0,40.59375,43.9375,1783.8125,8,42.96969696969697,45.42424242424242,1953.121212121212,33,1,GERMINATED
pg2_3,7,0.09370158742143,0.0,2.5,0.3409105638062629,0.2784459553828763,0.5158761238431671,1.5,4.5,416.5,206.0,38.175257731958766,1.450277678910274,35.0,40.0,5.0,35.597938144329895,2.054212638259288,33.0,39.0,5.0,1361.8659793814434,130.55122065201664,1155.0,1560.0,365.0,0.9939427450200476,0.0231968870447531,0.8227936066712995,1,39,1,59,97,39,37.03125,33.9375,1256.8125,0,37.4375,34.5625,1295.09375,6,40.0,38.21212121212121,1528.4848484848485,33,1,GERMINATED
pg2_3,8,1.138233285444571,1.118033988749895,6.020797289396148,1.0746840564739906,23.189768955438318,9.468795768993608,68.5,32.5,359.0,272.5,100.94845360824742,65.37400270418995,41.0,227.0,186.0,54.95876288659794,20.627235286944117,33.0,105.0,71.0,6873.422680412371,6782.294315507549,1353.0,23730.0,22255.0,0.9623016208139648,0.0320990110827027,0.8636363636363636,1,79,1,19,97,79,42.8125,37.125,1590.125,14,73.6875,46.4375,3543.71875,32,183.75757575757572,80.51515151515152,15225.424242424242,33,1,GERMINATED
pg2_3,9,0.4340965302515203,0.0,2.549509756796392,0.5628219396549181,4.765000423507781,1.522391068978017,13.0,5.5,278.0,271.5,42.43298969072165,6.235758564616046,37.0,56.0,19.0,49.144329896907216,3.6126629830794297,46.0,58.0,11.0,2107.639175257732,478.2655559105776,1702.0,3192.0,1490.0,0.9781355127402848,0.0302549103210584,0.8572949946751863,1,68,1,30,97,68,37.15625,46.09375,1712.75,3,39.8125,47.625,1898.1875,32,50.09090909090909,53.57575757575758,2693.6666666666665,33,1,GERMINATED
pg2_5,0,0.081795312034998,0.0,5.852349955359813,0.60041404624567,0.5537339794637436,0.3657978350352613,5.5,2.0,270.0,154.0,37.7319587628866,0.583545224663295,35.0,38.0,2.0,36.876288659793815,0.3292519468592023,36.0,37.0,1.0,1391.5567010309278,31.476048518737496,1260.0,1406.0,110.0,0.9948188705769914,0.034773480108456,0.6640625,0,0,0,0,0,0,37.1875,36.625,1362.21875,0,38.0,37.0,1406.0,0,38.0,37.0,1406.0,0,0,NON-GERMINATED
pg2_5,1,0.4241722327023856,0.0,4.123105625617661,0.7446159526925765,4.944080971868566,2.375187033598479,17.5,8.0,312.0,412.5,39.78350515463917,3.1269589460006397,34.0,49.0,14.0,40.4639175257732,4.40726171074653,34.0,52.0,16.0,1621.7113402061857,306.5015416372957,1156.0,2548.0,1288.0,0.9730316926922944,0.0475284266522528,0.7560975609756098,1,64,1,34,97,64,37.3125,37.65625,1405.6875,0,38.5625,38.3125,1479.1875,31,43.36363636363637,45.27272727272727,1969.3939393939395,33,1,GERMINATED
pg2_5,2,0.5198391454214816,0.5,4.301162633521313,0.6085986057225762,9.618808076183967,1.5660265495838466,29.0,7.5,456.0,417.0,57.67010309278351,19.524091197870742,36.0,94.0,58.0,49.577319587628864,5.999716576718981,42.0,61.0,18.0,2972.969072164949,1371.576506231253,1548.0,5734.0,4186.0,0.9779785497807522,0.0317114364909561,0.7454545454545455,1,72,1,26,97,72,39.4375,43.65625,1721.25,7,50.53125,48.03125,2449.40625,32,82.27272727272727,56.81818181818182,4694.454545454545,33,1,GERMINATED
pg2_5,3,0.430415627590891,0.25,6.020797289396148,0.765229194985968,1.814901532755908,3.214635664110407,10.5,11.0,440.0,338.5,48.55670103092783,6.905800747354639,42.0,65.0,23.0,39.95876288659794,4.646065902078622,32.0,55.0,17.0,1969.40206185567,526.7498606225272,1344.0,3575.0,1979.0,0.9773150707387668,0.0401697140241795,0.7326732673267327,1,69,1,29,97,69,42.09375,37.34375,1571.65625,4,46.5625,37.59375,1752.71875,32,56.75757575757576,44.78787878787879,2565.212121212121,33,1,GERMINATED
pg2_5,4,0.4679863641536774,0.5,4.123105625617661,0.5422265175178682,4.372051790444291,2.464165539862035,15.5,9.0,507.0,265.0,56.4639175257732,20.812893434277708,38.0,99.0,61.0,46.7319587628866,8.225576737110494,38.0,64.0,26.0,2804.3505154639174,1574.320216849211,1444.0,6336.0,4892.0,0.9742819279220392,0.032967157277076,0.7717791411042945,1,73,1,25,97,73,39.5,39.6875,1568.59375,8,45.78125,43.15625,1981.0625,32,83.27272727272727,57.03030303030303,4801.0,33,1,GERMINATED
pg2_5,5,1.220016172278163,1.118033988749895,5.220153254455275,1.127819669116657,26.08620954468031,9.828803479047563,78.0,40.0,389.0,546.5,105.16494845360825,76.10921079123987,41.0,256.0,215.0,67.65979381443299,39.67779679771011,39.0,161.0,117.0,9989.23711340206,12346.369371402974,1681.0,41216.0,39412.0,0.9527454007587663,0.0513028972413833,0.7367920038077106,1,61,1,37,97,61,41.0625,42.875,1760.4375,0,68.9375,42.1875,2953.1875,28,202.45454545454547,116.3939393939394,24791.515151515152,33,1,GERMINATED
pg2_5,6,0.3766821863978058,0.0,6.800735254367722,0.8362155008034127,4.317292651176405,2.338002504835181,17.0,13.5,280.5,311.0,39.7319587628866,1.869535825943185,36.0,44.0,-3.0,35.51546391752577,3.201524772238184,32.0,42.0,6.0,1405.6701030927834,67.02157240792407,1280.0,1554.0,126.0,0.9775495258296466,0.0496758105161082,0.6547978273989137,0,0,0,0,0,0,41.0625,33.5,1375.46875,0,40.5,33.84375,1370.625,0,37.696969696969695,39.09090909090909,1468.939393939394,0,0,NON-GERMINATED
pg2_5,7,0.8053215458557498,0.6035533905932737,7.158910531638177,0.9681914623567518,10.371838532362355,5.750831128387747,34.5,16.5,247.0,321.5,68.51546391752578,30.530739419919858,39.0,122.0,83.0,53.58762886597938,21.085859128868,36.0,109.0,68.0,4277.19587628866,3613.606444945557,1512.0,13298.0,11699.0,0.9597804540746228,0.0496086978565456,0.6530612244897959,1,67,1,31,97,67,42.5,39.875,1694.65625,2,53.03125,41.09375,2229.0625,32,108.75757575757576,79.0,8767.545454545454,33,1,GERMINATED
pg2_5,8,0.4733851010391094,0.5,4.031128874149275,0.603695463607984,4.4432929892083095,5.21563906431292,15.5,15.5,349.5,217.0,54.01030927835052,10.921929935345416,43.0,73.0,30.0,63.07216494845361,27.253770162979347,37.0,123.0,86.0,3695.40206185567,2340.760439746966,1591.0,8979.0,7388.0,0.9773438800976196,0.0308010652040095,0.7724839400428265,1,74,1,24,97,74,43.4375,39.90625,1733.53125,9,50.15625,51.15625,2612.125,32,68.0,97.0909090909091,6648.272727272727,33,1,GERMINATED
pg2_5,9,0.6354753732863745,0.5,6.082762530298219,0.8243205585692233,2.4123711340206184,3.0913656543828125,14.0,10.0,302.0,229.0,57.67010309278351,17.81735609847565,43.0,98.0,54.0,37.69072164948454,3.374741913743429,33.0,47.0,6.0,2225.226804123711,904.1999653980688,1419.0,4559.0,2640.0,0.9669245354625544,0.0433584891588339,0.7254901960784313,1,77,1,21,97,77,44.625,36.6875,1636.8125,12,47.59375,34.9375,1665.84375,32,80.0909090909091,41.333333333333336,3338.242424242424,33,1,GERMINATED
pg2_6,0,0.0674180828645789,0.0,4.47213595499958,0.4628226464887652,0.5204398999368465,0.5111156806697129,4.0,2.0,465.5,253.5,30.690721649484537,0.4621961189991731,30.0,31.0,0.0,39.01030927835052,0.1010098863003372,39.0,40.0,0.0,1197.2474226804125,17.81695643639488,1170.0,1209.0,0.0,0.9957239665029894,0.0304791330012639,0.7040169133192389,0,0,0,0,0,0,30.6875,39.0,1196.8125,0,30.375,39.03125,1185.5625,0,31.0,39.0,1209.0,0,0,NON-GERMINATED
pg2_6,1,0.2673045599543224,0.0,4.47213595499958,0.5533104362781284,0.7330469622528322,0.9391916664290216,4.0,4.0,333.5,189.0,41.4639175257732,3.230211303516065,33.0,45.0,12.0,36.154639175257735,2.6177042203559635,32.0,42.0,9.0,1505.0309278350514,206.72749399977687,1056.0,1890.0,789.0,0.9829932099409602,0.0370240329592669,0.7004830917874396,1,73,1,25,97,73,37.4375,33.90625,1269.375,8,42.78125,35.25,1509.59375,32,44.09090909090909,39.21212121212121,1729.121212121212,33,1,GERMINATED
pg2_6,2,0.1435791458721668,0.0,3.1622776601683795,0.3922552683359215,0.8638597033032497,1.2870092522548238,5.0,4.5,197.5,181.5,48.90721649484536,2.2933452549244784,43.0,51.0,8.0,39.52577319587629,1.7056170604233858,35.0,41.0,5.0,1936.8041237113405,166.67467164678027,1505.0,2091.0,535.0,0.992534427350923,0.0216816831622456,0.8242424242424242,1,69,1,29,97,69,46.09375,37.5,1731.28125,4,50.0,40.5,2025.0,32,50.57575757575758,40.54545454545455,2050.575757575757,33,1,GERMINATED
pg2_6,3,0.1462034781867993,0.0,5.0,0.5791332975226131,1.076344944611944,1.0914697413099148,6.0,4.5,423.5,370.0,40.20618556701031,1.6680017326123715,39.0,43.0,4.0,41.381443298969074,0.4857409892531855,41.0,42.0,-1.0,1663.3298969072166,59.70282447677695,1599.0,1763.0,125.0,0.9919380845661762,0.0336229444897298,0.7142857142857143,1,57,1,41,97,57,39.0,41.34375,1612.40625,0,39.125,41.8125,1635.8125,24,42.42424242424242,41.0,1739.3939393939395,33,1,GERMINATED
pg2_6,4,0.1497701758494019,0.0,2.549509756796392,0.379783571383368,1.7064736418592268,0.9102573218409944,6.5,4.0,316.5,323.5,43.98969072164948,2.258979084074274,39.0,49.0,10.0,42.50515463917526,2.315896260964778,37.0,50.0,12.0,1874.6701030927836,197.7285300112296,1443.0,2450.0,958.0,0.992208658424839,0.0236641469672852,0.8178016726403823,1,17,1,81,97,17,41.375,40.34375,1669.8125,0,44.4375,42.3125,1880.625,0,46.09090909090909,44.78787878787879,2067.5454545454545,17,1,GERMINATED
pg2_6,5,0.868342268561852,0.7071067811865476,5.70087712549569,1.0734205627939388,7.5642674598583906,16.096940361444275,29.5,53.5,365.5,492.0,47.79381443298969,8.707075146973834,39.0,72.0,31.0,81.47422680412372,45.70435986861764,39.0,176.0,137.0,4271.80412371134,3240.872046444644,1560.0,12672.0,11073.0,0.96643368547887,0.0471639164677061,0.7323943661971831,1,66,1,32,97,66,41.4375,40.90625,1695.21875,1,43.90625,62.875,2806.28125,32,57.72727272727273,138.84848484848484,8191.424242424242,33,1,GERMINATED
pg2_6,6,1.2187121338258666,1.0590169943749477,4.527692569068709,1.063921160079826,25.36978510721836,13.114216566807272,88.5,35.0,280.5,415.5,85.94845360824742,56.28688868479815,43.0,228.0,183.0,69.25773195876289,35.04085343265741,38.0,127.0,86.0,7850.453608247422,8568.517205048294,1710.0,28500.0,26745.0,0.962605072091845,0.0385211408081828,0.7567567567567568,3,70,1,27,97,69,44.5625,39.0,1738.0,5,55.59375,52.3125,3064.6875,32,155.5151515151515,115.03030303030305,18418.424242424244,33,1,GERMINATED
pg2_6,7,0.1047942446242656,0.0,4.272001872658765,0.4781228917621105,0.7997502001327619,1.038349573789932,6.0,3.0,100.5,255.5,52.577319587628864,1.1826499298721638,51.0,55.0,4.0,42.44329896907217,3.958467557712562,37.0,47.0,8.0,2235.814432989691,254.579472528572,1924.0,2585.0,596.0,0.99399910956475,0.0238940081010038,0.7947897623400365,1,64,1,34,97,64,51.25,37.96875,1945.84375,0,52.625,42.53125,2239.53125,31,53.81818181818182,46.696969696969695,2513.3939393939395,33,1,GERMINATED
pg2_6,8,0.8088526668560219,1.0,3.0,0.6140092534481066,2.15493511507809,16.063129391154284,7.5,56.0,386.5,168.5,39.91752577319588,4.23940791210424,34.0,50.0,16.0,71.68041237113403,40.65990359868913,39.0,167.0,128.0,3008.0,2095.802658530892,1326.0,8350.0,7024.0,0.9721281301553294,0.0248242354929009,0.8378378378378378,1,48,1,50,97,48,36.65625,40.0625,1469.21875,0,39.28125,51.1875,2000.0,15,43.696969696969695,122.21212121212122,5477.606060606061,33,1,GERMINATED
pg2_6,9,1.2478147818526155,0.7071067811865476,6.670832032063167,1.329841758828261,11.347497655883036,24.39219592454662,39.5,89.5,141.0,385.0,64.25773195876289,32.56532795085458,39.0,132.0,91.0,82.30927835051547,51.93142997325272,43.0,229.0,186.0,6944.123711340206,8084.486262529326,1763.0,30228.0,28465.0,0.9608314216556588,0.0481401778452146,0.69221260815822,1,76,1,22,97,76,42.15625,46.78125,1973.5,11,43.75,54.78125,2441.625,32,105.57575757575758,143.45454545454547,16130.181818181818,33,1,GERMINATED
pg2_7,0,0.0734323932999624,0.0,2.549509756796392,0.3015988234076956,1.2746246001027757,0.3900532868534559,3.5,1.0,271.5,232.0,43.329896907216494,0.6692302007058756,39.0,44.0,4.0,38.7319587628866,0.7801065737069118,38.0,40.0,-1.0,1678.5567010309278,53.48705770272022,1521.0,1760.0,113.0,0.9964002669716696,0.015507207121213,0.8642045454545455,0,0,0,0,0,0,43.78125,39.625,1734.96875,0,43.21875,38.59375,1668.09375,0,43.0,38.0,1634.0,0,0,NON-GERMINATED
pg2_7,1,0.1617081853231202,0.0,4.609772228646444,0.5772568430079486,1.0762708850291949,0.3280392283855117,5.5,3.0,138.0,299.0,40.350515463917525,1.316362037073185,37.0,41.0,-1.0,37.381443298969074,0.6802561520133453,37.0,39.0,1.0,1507.6907216494844,34.56425685670881,1369.0,1558.0,1.0,0.991114832621222,0.0325045423438951,0.7263039820527202,3,17,1,80,97,16,40.90625,37.3125,1526.28125,0,41.0,37.0,1517.0,0,39.18181818181818,37.81818181818182,1480.6363636363635,17,1,GERMINATED
pg2_7,2,0.0608766344050115,0.0,3.0413812651491097,0.3629196909099659,0.3821392369659926,0.6891041223533363,3.0,2.5,186.0,198.5,39.75257731958763,0.6585038937184047,38.0,40.0,2.0,37.65979381443299,0.918162642400508,35.0,38.0,2.0,1497.6701030927834,59.7111123763951,1330.0,1520.0,152.0,0.9963654225126348,0.0214685895351145,0.8316361167684997,0,0,0,0,0,0,39.25,36.96875,1452.3125,0,40.0,38.0,1520.0,0,40.0,38.0,1520.0,0,0,NON-GERMINATED
pg2_7,3,0.6570621562487414,0.5,9.513148795220223,1.087590297933504,2.861377303375287,5.03927079903354,16.0,21.0,112.5,400.5,63.97938144329897,22.867606125842425,41.0,127.0,86.0,47.402061855670105,10.681576579465132,37.0,73.0,28.0,3268.041237113402,1969.4256576423272,1599.0,8509.0,6910.0,0.9710169369274598,0.0373122473205555,0.717999019127023,1,75,1,23,97,75,44.1875,39.15625,1729.59375,10,54.53125,41.875,2309.84375,32,92.33333333333331,60.75757575757576,5689.030303030303,33,1,GERMINATED
pg2_7,4,0.8563650985646438,0.5,2.692582403567252,0.8483889544073331,10.28106965449191,22.200229652421555,30.0,57.5,296.5,138.5,68.6082474226804,21.975880265038715,45.0,107.0,61.0,72.97938144329896,50.65569637143605,32.0,161.0,127.0,6088.484536082474,5878.948393082198,1440.0,17227.0,15663.0,0.9712737767158768,0.0274435010807578,0.9083870967741936,1,84,1,14,97,84,47.0,32.5625,1529.875,19,62.34375,44.90625,2910.96875,32,95.63636363636364,139.3939393939394,13590.181818181818,33,1,GERMINATED
pg2_7,5,0.5998042390103685,0.5,2.8284271247461903,0.6225999583990718,3.1992748806456235,4.806589783406253,17.0,22.5,384.5,224.0,42.98969072164948,5.674131652282989,35.0,65.0,28.0,64.4639175257732,34.73554341601077,34.0,149.0,113.0,2935.8762886597938,2058.901069396362,1190.0,9685.0,8353.0,0.9679684734137908,0.0322860548934857,0.7628205128205128,1,66,1,32,97,66,38.28125,39.0,1493.96875,1,42.46875,45.375,1936.9375,32,48.06060606060606,107.66666666666669,5302.757575757576,33,1,GERMINATED
pg2_7,6,0.7752484966143482,0.5,5.522680508593631,0.9778964337617044,12.429163727201995,9.60379692069067,47.5,30.5,421.5,294.5,63.1958762886598,24.36265486491917,42.0,129.0,87.0,46.865979381443296,19.40380920514521,32.0,99.0,65.0,3422.1237113402062,3053.745613726739,1344.0,12771.0,11343.0,0.9663406880201336,0.0511318646294878,0.6841186736474695,1,70,1,28,97,70,46.40625,36.25,1684.53125,5,49.625,36.15625,1804.0,32,92.63636363636364,67.54545454545455,6676.151515151515,33,1,GERMINATED
pg2_7,7,0.7129472653464748,0.5,3.2015621187164243,0.8114017891905649,13.514152586049743,9.56213493353828,46.0,36.0,428.5,390.5,65.62886597938144,33.39742554052057,39.0,159.0,120.0,51.31958762886598,20.22581100370972,35.0,111.0,76.0,4036.7113402061855,4007.957561350013,1365.0,17649.0,16284.0,0.9695925702894268,0.0315179593000463,0.8154981549815498,1,70,1,28,97,70,41.5625,35.5625,1477.09375,5,48.28125,43.625,2134.0,32,105.78787878787878,74.06060606060606,8363.818181818182,33,1,GERMINATED
pg2_7,8,1.3469899088842594,1.0,8.54400374531753,1.4880403283168462,21.96720228899368,11.573015604856124,85.5,37.5,412.5,438.0,88.30927835051547,67.7301134239983,35.0,255.0,220.0,60.23711340206186,27.494994182025465,39.0,122.0,83.0,7164.690721649485,8741.00949885001,1365.0,31110.0,29745.0,0.9617146197512548,0.0494509944976214,0.6206896551724138,1,70,1,28,97,70,36.21875,40.625,1471.03125,5,54.0625,45.84375,2561.96875,32,172.03030303030303,93.21212121212122,17149.060606060608,33,1,GERMINATED
pg2_7,9,0.6834945005050533,0.5,2.5,0.587652335806936,4.336078062265209,6.886601796406105,16.5,24.5,264.0,435.0,75.15463917525773,27.718518952336588,45.0,123.0,76.0,51.04123711340206,16.902947663252817,35.0,95.0,56.0,4291.01030927835,2942.5449308373886,1575.0,11590.0,9796.0,0.9716268983695036,0.0262194557755957,0.8779264214046822,1,80,1,18,97,80,47.28125,37.125,1752.59375,15,68.0,43.59375,3084.375,32,109.12121212121212,71.75757575757575,7922.575757575758,33,1,GERMINATED
pg2_9,0,0.0823784053457915,0.0,5.408326913195984,0.5576039200597658,0.94982531914569,0.4545444883515174,5.5,4.5,357.5,223.0,41.58762886597938,0.5515223041276395,39.0,42.0,3.0,37.98969072164948,0.1010098863003372,37.0,38.0,1.0,1579.9278350515465,23.10453493339037,1443.0,1596.0,153.0,0.9954886191367932,0.0321948573078693,0.6859550561797753,0,0,0,0,0,0,41.25,37.96875,1566.28125,0,41.5,38.0,1577.0,0,42.0,38.0,1596.0,0,0,NON-GERMINATED
pg2_9,1,0.1691713696210662,0.0,7.826237921249264,0.8101091784653881,1.2074405313873935,0.788171130867934,10.0,3.5,87.0,437.0,39.8041237113402,0.3968737434004156,39.0,40.0,0.0,34.5360824742268,0.4986963555648588,34.0,35.0,-1.0,1374.618556701031,20.493621486409577,1326.0,1400.0,-40.0,0.9907550064214972,0.0428386635127606,0.5889464594127807,0,0,0,0,0,0,39.84375,34.34375,1368.375,0,39.78125,34.84375,1386.09375,0,39.78787878787879,34.42424242424242,1369.5454545454545,0,0,NON-GERMINATED
pg2_9,2,0.2409036755265055,0.0,8.06225774829855,0.892262341346135,1.0141154896652549,1.5791378240684215,9.0,6.0,353.5,491.5,46.55670103092783,0.4967745898208972,46.0,47.0,0.0,39.01030927835052,0.1010098863003372,39.0,40.0,0.0,1816.19587628866,20.363014367451235,1794.0,1880.0,0.0,0.9886919651498908,0.0386809011280967,0.6785714285714286,0,0,0,0,0,0,46.59375,39.0,1817.15625,0,46.5625,39.03125,1817.40625,0,46.51515151515152,39.0,1814.090909090909,0,0,NON-GERMINATED
pg2_9,3,0.1221542919118422,0.0,6.726812023536855,0.6946036008406878,0.4545444883515176,1.039960429931422,4.5,5.0,411.5,431.0,44.01030927835052,0.1010098863003372,44.0,45.0,-1.0,45.876288659793815,0.3292519468592023,45.0,46.0,0.0,2019.0309278350517,15.382714631962736,1980.0,2070.0,-46.0,0.9942802641059256,0.0340973374322172,0.6682966585167074,0,0,0,0,0,0,44.03125,45.875,2019.9375,0,44.0,45.84375,2017.125,0,44.0,45.90909090909091,2020.0,0,0,NON-GERMINATED
pg2_9,4,0.1876323838494842,0.0,7.810249675906654,0.8283406637354143,0.7054514959638366,1.6401961419275584,5.5,6.0,503.5,338.5,40.95876288659794,1.8772513673865188,38.0,43.0,-4.0,45.7319587628866,1.7321428473599758,41.0,48.0,-3.0,1876.2577319587629,154.93518953317457,1558.0,2064.0,-305.0,0.9895909963655772,0.0444160697777123,0.6272141706924316,1,46,1,52,97,46,42.8125,47.34375,2026.875,0,41.125,45.90625,1890.90625,13,39.0,44.0,1716.0,33,1,GERMINATED
pg2_9,5,0.3420059532510164,0.0,6.946221994724902,0.7466666556151615,1.3651719068348018,1.5185465526917847,6.0,4.5,369.5,328.0,49.36082474226804,3.389448658174089,47.0,56.0,9.0,35.649484536082475,2.030901669201898,33.0,38.0,2.0,1761.298969072165,174.92043345525502,1551.0,2072.0,427.0,0.9817341354467496,0.0415058980493288,0.6479012345679013,3,59,1,36,97,58,47.1875,37.53125,1771.03125,0,47.375,33.5,1586.90625,26,53.39393939393939,35.90909090909091,1920.969696969697,33,1,GERMINATED
pg2_9,6,0.2365095136051872,0.0,4.031128874149275,0.6322914016819337,1.8896375715946552,1.7310380468771978,5.5,5.0,286.5,104.0,40.56701030927835,2.1245119099604555,37.0,43.0,2.0,43.83505154639175,2.023982052256994,40.0,46.0,3.0,1781.8144329896909,167.87644756593735,1554.0,1978.0,201.0,0.9875709908738228,0.0365502650999583,0.7621440536013401,3,67,1,30,97,66,38.03125,41.90625,1593.625,2,41.46875,43.71875,1815.25,32,42.15151515151515,45.81818181818182,1931.878787878788,33,1,GERMINATED
pg2_9,7,0.1522739212107391,0.0,6.082762530298219,0.6436712304578367,0.9566821452099676,0.8444173764835147,8.0,3.5,213.0,162.5,41.65979381443299,2.5601489886499675,37.0,45.0,-7.0,38.67010309278351,2.555453636507802,34.0,42.0,-7.0,1617.505154639175,202.1534644009496,1258.0,1890.0,-546.0,0.9915953671892456,0.0306708651373906,0.7279693486590039,0,0,0,0,0,0,44.3125,41.28125,1829.4375,0,42.25,39.3125,1661.625,0,38.51515151515152,35.51515151515152,1369.2121212121212,0,0,NON-GERMINATED
pg2_9,8,0.5470628560156588,0.5,4.609772228646444,0.6167736469467471,2.2469852028573576,9.91084714147834,11.0,27.0,239.5,272.0,51.21649484536083,10.001264666550217,42.0,72.0,29.0,63.48453608247423,29.89090590317757,35.0,112.0,70.0,3535.3505154639174,2344.7130527677205,1505.0,7840.0,6113.0,0.9735063744225126,0.0322664225062558,0.7292225201072386,1,81,1,17,97,81,42.6875,36.78125,1569.90625,16,47.4375,50.21875,2420.34375,32,63.15151515151515,102.24242424242424,6522.454545454545,33,1,GERMINATED
pg2_9,9,0.4486941663400581,0.5,6.082762530298219,0.8457778737700976,2.4613064714048085,8.29414600197083,8.5,24.0,214.5,326.0,39.20618556701031,3.1977380676143627,34.0,45.0,2.0,60.88659793814433,20.531030720511662,39.0,92.0,42.0,2440.7938144329896,994.7971034714268,1326.0,4140.0,1814.0,0.9784151391966984,0.0441851693952939,0.703579418344519,1,77,1,21,97,77,37.875,42.1875,1603.03125,12,36.84375,52.4375,1945.375,32,42.78787878787879,87.21212121212122,3733.5757575757575,33,1,GERMINATED
pg3_1,0,0.145241403736316,0.0,3.5,0.4205016067833405,0.5293992608852688,0.9320066587455312,2.5,6.5,359.0,246.5,39.4639175257732,1.300767859429897,38.0,43.0,-5.0,35.83505154639175,1.0422063468948546,34.0,37.0,-3.0,1415.1443298969073,80.93206896797807,1292.0,1591.0,-299.0,0.9919778824943192,0.0224628257404091,0.825,0,0,0,0,0,0,40.96875,36.71875,1504.3125,0,39.15625,36.25,1419.46875,0,38.30303030303031,34.57575757575758,1324.4848484848485,0,0,NON-GERMINATED
pg3_1,1,0.3083996148968337,0.0,4.123105625617661,0.652474528901181,1.6313924032386171,1.9250351794525409,7.0,11.0,290.0,463.0,38.76288659793814,6.690157712958146,35.0,68.0,30.0,37.48453608247423,2.9008118382382206,34.0,48.0,14.0,1470.2680412371135,401.17388356537634,1225.0,3264.0,1972.0,0.9779072468738064,0.043510962681816,0.7530529172320217,3,62,1,31,97,61,35.1875,34.9375,1229.1875,1,37.03125,37.09375,1374.28125,28,43.90909090909091,40.333333333333336,1797.121212121212,33,1,GERMINATED
pg3_1,2,1.0896622966100613,0.5,10.04987562112089,1.4948281103011432,4.796562786050773,8.147454705249281,30.0,27.5,186.0,405.0,81.08247422680412,58.191590794882266,35.0,218.0,183.0,53.78350515463917,24.989163343759778,36.0,137.0,101.0,5774.835051546392,7027.262331071697,1260.0,29866.0,28606.0,0.9590764538038048,0.0585021036664301,0.5625,1,78,1,20,97,78,40.34375,36.46875,1472.40625,13,47.46875,40.71875,1986.5,32,153.1818181818182,83.24242424242425,13620.424242424242,33,1,GERMINATED
pg3_1,3,0.7528143031133222,0.5,20.554804791094465,2.1282915194339966,8.762358989574356,8.325458779927358,27.0,31.5,429.5,464.5,56.02061855670103,21.474501485491515,39.0,99.0,58.0,44.5360824742268,12.007782575686091,37.0,84.0,45.0,2724.8762886597938,1938.0646487239917,1480.0,8316.0,6717.0,0.9689023255676176,0.0745422877533791,0.3183856502242152,1,64,1,34,97,64,41.0,39.0,1599.0,0,43.0625,38.25,1649.0,31,83.15151515151516,56.0,4859.909090909091,33,1,GERMINATED
