file,stem,object_index,class,xmin,ymin,xmax,ymax,image_width,image_height,group,frame
pg2_10_img057.xml,pg2_10_img057,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,57
pg2_10_img057.xml,pg2_10_img057,3,pg_el,198.0,282.0,250.0,321.0,624,624,pg2_10,57
pg2_10_img057.xml,pg2_10_img057,4,pg_el,303.0,221.0,342.0,270.0,624,624,pg2_10,57
pg2_10_img057.xml,pg2_10_img057,5,pg_el,244.0,142.0,342.0,200.0,624,624,pg2_10,57
pg2_10_img057.xml,pg2_10_img057,6,pg_el,422.0,181.0,497.0,229.0,624,624,pg2_10,57
pg2_10_img057.xml,pg2_10_img057,7,pg_el,335.0,311.0,372.0,352.0,624,624,pg2_10,57
pg2_10_img057.xml,pg2_10_img057,8,pg_el,391.0,364.0,450.0,419.0,624,624,pg2_10,57
pg2_10_img057.xml,pg2_10_img057,9,pg_el,292.0,400.0,344.0,441.0,624,624,pg2_10,57
pg2_10_img058.xml,pg2_10_img058,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,58
pg2_10_img058.xml,pg2_10_img058,1,pg_im,206.0,366.0,248.0,406.0,624,624,pg2_10,58
pg2_10_img058.xml,pg2_10_img058,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,58
pg2_10_img058.xml,pg2_10_img058,3,pg_el,198.0,282.0,250.0,321.0,624,624,pg2_10,58
pg2_10_img058.xml,pg2_10_img058,4,pg_el,303.0,221.0,342.0,270.0,624,624,pg2_10,58
pg2_10_img058.xml,pg2_10_img058,5,pg_el,242.0,141.0,342.0,200.0,624,624,pg2_10,58
pg2_10_img058.xml,pg2_10_img058,6,pg_el,422.0,181.0,500.0,229.0,624,624,pg2_10,58
pg2_10_img058.xml,pg2_10_img058,7,pg_el,335.0,311.0,372.0,352.0,624,624,pg2_10,58
pg2_10_img058.xml,pg2_10_img058,8,pg_el,391.0,364.0,449.0,421.0,624,624,pg2_10,58
pg2_10_img058.xml,pg2_10_img058,9,pg_el,292.0,400.0,344.0,440.0,624,624,pg2_10,58
pg2_10_img059.xml,pg2_10_img059,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,59
pg2_10_img059.xml,pg2_10_img059,1,pg_im,206.0,366.0,248.0,406.0,624,624,pg2_10,59
pg2_10_img059.xml,pg2_10_img059,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,59
pg2_10_img059.xml,pg2_10_img059,3,pg_el,198.0,282.0,250.0,321.0,624,624,pg2_10,59
pg2_10_img059.xml,pg2_10_img059,4,pg_el,303.0,220.0,342.0,270.0,624,624,pg2_10,59
pg2_10_img059.xml,pg2_10_img059,5,pg_el,240.0,140.0,342.0,200.0,624,624,pg2_10,59
pg2_10_img059.xml,pg2_10_img059,6,pg_el,422.0,181.0,503.0,228.0,624,624,pg2_10,59
pg2_10_img059.xml,pg2_10_img059,7,pg_el,336.0,311.0,373.0,352.0,624,624,pg2_10,59
pg2_10_img059.xml,pg2_10_img059,8,pg_el,391.0,364.0,449.0,422.0,624,624,pg2_10,59
pg2_10_img059.xml,pg2_10_img059,9,pg_el,292.0,400.0,344.0,440.0,624,624,pg2_10,59
pg2_10_img060.xml,pg2_10_img060,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,60
pg2_10_img060.xml,pg2_10_img060,1,pg_im,206.0,366.0,248.0,406.0,624,624,pg2_10,60
pg2_10_img060.xml,pg2_10_img060,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,60
pg2_10_img060.xml,pg2_10_img060,3,pg_el,198.0,282.0,250.0,321.0,624,624,pg2_10,60
pg2_10_img060.xml,pg2_10_img060,4,pg_el,303.0,220.0,342.0,270.0,624,624,pg2_10,60
pg2_10_img060.xml,pg2_10_img060,5,pg_el,239.0,139.0,342.0,200.0,624,624,pg2_10,60
pg2_10_img060.xml,pg2_10_img060,6,pg_el,422.0,181.0,506.0,228.0,624,624,pg2_10,60
pg2_10_img060.xml,pg2_10_img060,7,pg_el,336.0,310.0,373.0,352.0,624,624,pg2_10,60
pg2_10_img060.xml,pg2_10_img060,8,pg_el,391.0,365.0,449.0,425.0,624,624,pg2_10,60
pg2_10_img060.xml,pg2_10_img060,9,pg_el,293.0,400.0,343.0,440.0,624,624,pg2_10,60
pg2_10_img061.xml,pg2_10_img061,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,61
pg2_10_img061.xml,pg2_10_img061,1,pg_im,206.0,366.0,248.0,406.0,624,624,pg2_10,61
pg2_10_img061.xml,pg2_10_img061,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,61
pg2_10_img061.xml,pg2_10_img061,3,pg_el,198.0,282.0,250.0,321.0,624,624,pg2_10,61
pg2_10_img061.xml,pg2_10_img061,4,pg_el,303.0,219.0,342.0,270.0,624,624,pg2_10,61
pg2_10_img061.xml,pg2_10_img061,5,pg_el,237.0,138.0,342.0,200.0,624,624,pg2_10,61
pg2_10_img061.xml,pg2_10_img061,6,pg_el,422.0,181.0,509.0,231.0,624,624,pg2_10,61
pg2_10_img061.xml,pg2_10_img061,7,pg_el,336.0,310.0,374.0,352.0,624,624,pg2_10,61
pg2_10_img061.xml,pg2_10_img061,8,pg_el,390.0,366.0,448.0,427.0,624,624,pg2_10,61
pg2_10_img061.xml,pg2_10_img061,9,pg_el,293.0,399.0,343.0,439.0,624,624,pg2_10,61
pg2_10_img062.xml,pg2_10_img062,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,62
pg2_10_img062.xml,pg2_10_img062,1,pg_im,205.0,366.0,248.0,406.0,624,624,pg2_10,62
pg2_10_img062.xml,pg2_10_img062,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,62
pg2_10_img062.xml,pg2_10_img062,3,pg_el,198.0,282.0,250.0,321.0,624,624,pg2_10,62
pg2_10_img062.xml,pg2_10_img062,4,pg_el,303.0,219.0,342.0,270.0,624,624,pg2_10,62
pg2_10_img062.xml,pg2_10_img062,5,pg_el,235.0,137.0,342.0,200.0,624,624,pg2_10,62
pg2_10_img062.xml,pg2_10_img062,6,pg_el,422.0,181.0,512.0,234.0,624,624,pg2_10,62
pg2_10_img062.xml,pg2_10_img062,7,pg_el,336.0,309.0,375.0,352.0,624,624,pg2_10,62
pg2_10_img062.xml,pg2_10_img062,8,pg_el,390.0,368.0,448.0,429.0,624,624,pg2_10,62
pg2_10_img062.xml,pg2_10_img062,9,pg_el,294.0,398.0,343.0,439.0,624,624,pg2_10,62
pg2_10_img063.xml,pg2_10_img063,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,63
pg2_10_img063.xml,pg2_10_img063,1,pg_im,205.0,366.0,248.0,406.0,624,624,pg2_10,63
pg2_10_img063.xml,pg2_10_img063,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,63
pg2_10_img063.xml,pg2_10_img063,3,pg_el,198.0,282.0,250.0,321.0,624,624,pg2_10,63
pg2_10_img063.xml,pg2_10_img063,4,pg_el,303.0,218.0,342.0,270.0,624,624,pg2_10,63
pg2_10_img063.xml,pg2_10_img063,5,pg_el,233.0,136.0,342.0,200.0,624,624,pg2_10,63
pg2_10_img063.xml,pg2_10_img063,6,pg_el,422.0,181.0,516.0,237.0,624,624,pg2_10,63
pg2_10_img063.xml,pg2_10_img063,7,pg_el,336.0,308.0,375.0,352.0,624,624,pg2_10,63
pg2_10_img063.xml,pg2_10_img063,8,pg_el,390.0,369.0,448.0,431.0,624,624,pg2_10,63
pg2_10_img063.xml,pg2_10_img063,9,pg_el,295.0,398.0,342.0,439.0,624,624,pg2_10,63
pg2_10_img064.xml,pg2_10_img064,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,64
pg2_10_img064.xml,pg2_10_img064,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,64
pg2_10_img064.xml,pg2_10_img064,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,64
pg2_10_img064.xml,pg2_10_img064,3,pg_el,198.0,282.0,250.0,321.0,624,624,pg2_10,64
pg2_10_img064.xml,pg2_10_img064,4,pg_el,303.0,217.0,342.0,270.0,624,624,pg2_10,64
pg2_10_img064.xml,pg2_10_img064,5,pg_el,230.0,135.0,342.0,200.0,624,624,pg2_10,64
pg2_10_img064.xml,pg2_10_img064,6,pg_el,422.0,181.0,519.0,238.0,624,624,pg2_10,64
pg2_10_img064.xml,pg2_10_img064,7,pg_el,335.0,307.0,375.0,352.0,624,624,pg2_10,64
pg2_10_img064.xml,pg2_10_img064,8,pg_el,389.0,369.0,447.0,431.0,624,624,pg2_10,64
pg2_10_img064.xml,pg2_10_img064,9,pg_el,296.0,397.0,342.0,438.0,624,624,pg2_10,64
pg2_10_img065.xml,pg2_10_img065,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,65
pg2_10_img065.xml,pg2_10_img065,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,65
pg2_10_img065.xml,pg2_10_img065,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,65
pg2_10_img065.xml,pg2_10_img065,3,pg_el,198.0,282.0,250.0,320.0,624,624,pg2_10,65
pg2_10_img065.xml,pg2_10_img065,4,pg_el,303.0,216.0,342.0,270.0,624,624,pg2_10,65
pg2_10_img065.xml,pg2_10_img065,5,pg_el,227.0,135.0,342.0,200.0,624,624,pg2_10,65
pg2_10_img065.xml,pg2_10_img065,6,pg_el,422.0,181.0,523.0,239.0,624,624,pg2_10,65
pg2_10_img065.xml,pg2_10_img065,7,pg_el,334.0,306.0,376.0,351.0,624,624,pg2_10,65
pg2_10_img065.xml,pg2_10_img065,8,pg_el,388.0,368.0,446.0,430.0,624,624,pg2_10,65
pg2_10_img065.xml,pg2_10_img065,9,pg_el,295.0,397.0,341.0,440.0,624,624,pg2_10,65
pg2_10_img066.xml,pg2_10_img066,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,66
pg2_10_img066.xml,pg2_10_img066,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,66
pg2_10_img066.xml,pg2_10_img066,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,66
pg2_10_img066.xml,pg2_10_img066,3,pg_el,198.0,282.0,250.0,320.0,624,624,pg2_10,66
pg2_10_img066.xml,pg2_10_img066,4,pg_el,303.0,215.0,342.0,270.0,624,624,pg2_10,66
pg2_10_img066.xml,pg2_10_img066,5,pg_el,223.0,135.0,342.0,200.0,624,624,pg2_10,66
pg2_10_img066.xml,pg2_10_img066,6,pg_el,422.0,181.0,526.0,240.0,624,624,pg2_10,66
pg2_10_img066.xml,pg2_10_img066,7,pg_el,334.0,305.0,377.0,351.0,624,624,pg2_10,66
pg2_10_img066.xml,pg2_10_img066,8,pg_el,389.0,364.0,449.0,428.0,624,624,pg2_10,66
pg2_10_img066.xml,pg2_10_img066,9,pg_el,295.0,396.0,341.0,441.0,624,624,pg2_10,66
pg2_10_img067.xml,pg2_10_img067,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,67
pg2_10_img067.xml,pg2_10_img067,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,67
pg2_10_img067.xml,pg2_10_img067,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,67
pg2_10_img067.xml,pg2_10_img067,3,pg_el,198.0,282.0,250.0,320.0,624,624,pg2_10,67
pg2_10_img067.xml,pg2_10_img067,4,pg_el,303.0,214.0,342.0,270.0,624,624,pg2_10,67
pg2_10_img067.xml,pg2_10_img067,5,pg_el,220.0,135.0,342.0,200.0,624,624,pg2_10,67
pg2_10_img067.xml,pg2_10_img067,6,pg_el,422.0,181.0,530.0,241.0,624,624,pg2_10,67
pg2_10_img067.xml,pg2_10_img067,7,pg_el,334.0,304.0,378.0,351.0,624,624,pg2_10,67
pg2_10_img067.xml,pg2_10_img067,8,pg_el,389.0,364.0,449.0,427.0,624,624,pg2_10,67
pg2_10_img067.xml,pg2_10_img067,9,pg_el,294.0,396.0,340.0,442.0,624,624,pg2_10,67
pg2_10_img068.xml,pg2_10_img068,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,68
pg2_10_img068.xml,pg2_10_img068,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,68
pg2_10_img068.xml,pg2_10_img068,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,68
pg2_10_img068.xml,pg2_10_img068,3,pg_el,198.0,282.0,250.0,320.0,624,624,pg2_10,68
pg2_10_img068.xml,pg2_10_img068,4,pg_el,303.0,214.0,342.0,270.0,624,624,pg2_10,68
pg2_10_img068.xml,pg2_10_img068,5,pg_el,217.0,135.0,342.0,200.0,624,624,pg2_10,68
pg2_10_img068.xml,pg2_10_img068,6,pg_el,422.0,181.0,533.0,241.0,624,624,pg2_10,68
pg2_10_img068.xml,pg2_10_img068,7,pg_el,334.0,303.0,380.0,350.0,624,624,pg2_10,68
pg2_10_img068.xml,pg2_10_img068,8,pg_el,389.0,364.0,449.0,426.0,624,624,pg2_10,68
pg2_10_img068.xml,pg2_10_img068,9,pg_el,293.0,396.0,340.0,443.0,624,624,pg2_10,68
pg2_10_img069.xml,pg2_10_img069,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,69
pg2_10_img069.xml,pg2_10_img069,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,69
pg2_10_img069.xml,pg2_10_img069,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,69
pg2_10_img069.xml,pg2_10_img069,3,pg_el,198.0,282.0,250.0,320.0,624,624,pg2_10,69
pg2_10_img069.xml,pg2_10_img069,4,pg_el,303.0,213.0,342.0,270.0,624,624,pg2_10,69
pg2_10_img069.xml,pg2_10_img069,5,pg_el,213.0,134.0,342.0,200.0,624,624,pg2_10,69
pg2_10_img069.xml,pg2_10_img069,6,pg_el,422.0,181.0,536.0,243.0,624,624,pg2_10,69
pg2_10_img069.xml,pg2_10_img069,7,pg_el,333.0,301.0,383.0,351.0,624,624,pg2_10,69
pg2_10_img069.xml,pg2_10_img069,8,pg_el,389.0,364.0,449.0,426.0,624,624,pg2_10,69
pg2_10_img069.xml,pg2_10_img069,9,pg_el,293.0,396.0,340.0,444.0,624,624,pg2_10,69
pg2_10_img070.xml,pg2_10_img070,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,70
pg2_10_img070.xml,pg2_10_img070,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,70
pg2_10_img070.xml,pg2_10_img070,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,70
pg2_10_img070.xml,pg2_10_img070,3,pg_el,198.0,282.0,250.0,320.0,624,624,pg2_10,70
pg2_10_img070.xml,pg2_10_img070,4,pg_el,303.0,212.0,342.0,270.0,624,624,pg2_10,70
pg2_10_img070.xml,pg2_10_img070,5,pg_el,210.0,134.0,342.0,200.0,624,624,pg2_10,70
pg2_10_img070.xml,pg2_10_img070,6,pg_el,422.0,181.0,538.0,244.0,624,624,pg2_10,70
pg2_10_img070.xml,pg2_10_img070,7,pg_el,333.0,300.0,386.0,351.0,624,624,pg2_10,70
pg2_10_img070.xml,pg2_10_img070,8,pg_el,389.0,364.0,448.0,426.0,624,624,pg2_10,70
pg2_10_img070.xml,pg2_10_img070,9,pg_el,293.0,397.0,341.0,444.0,624,624,pg2_10,70
pg2_10_img071.xml,pg2_10_img071,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,71
pg2_10_img071.xml,pg2_10_img071,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,71
pg2_10_img071.xml,pg2_10_img071,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,71
pg2_10_img071.xml,pg2_10_img071,3,pg_el,198.0,282.0,250.0,319.0,624,624,pg2_10,71
pg2_10_img071.xml,pg2_10_img071,4,pg_el,303.0,211.0,342.0,270.0,624,624,pg2_10,71
pg2_10_img071.xml,pg2_10_img071,5,pg_el,207.0,134.0,342.0,200.0,624,624,pg2_10,71
pg2_10_img071.xml,pg2_10_img071,6,pg_el,422.0,181.0,540.0,246.0,624,624,pg2_10,71
pg2_10_img071.xml,pg2_10_img071,7,pg_el,333.0,298.0,389.0,351.0,624,624,pg2_10,71
pg2_10_img071.xml,pg2_10_img071,8,pg_el,389.0,364.0,448.0,426.0,624,624,pg2_10,71
pg2_10_img071.xml,pg2_10_img071,9,pg_el,293.0,398.0,341.0,445.0,624,624,pg2_10,71
pg2_10_img072.xml,pg2_10_img072,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,72
pg2_10_img072.xml,pg2_10_img072,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,72
pg2_10_img072.xml,pg2_10_img072,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,72
pg2_10_img072.xml,pg2_10_img072,3,pg_el,198.0,282.0,250.0,319.0,624,624,pg2_10,72
pg2_10_img072.xml,pg2_10_img072,4,pg_el,303.0,211.0,341.0,271.0,624,624,pg2_10,72
pg2_10_img072.xml,pg2_10_img072,5,pg_el,205.0,133.0,342.0,200.0,624,624,pg2_10,72
pg2_10_img072.xml,pg2_10_img072,6,pg_el,422.0,181.0,543.0,247.0,624,624,pg2_10,72
pg2_10_img072.xml,pg2_10_img072,7,pg_el,333.0,297.0,392.0,351.0,624,624,pg2_10,72
pg2_10_img072.xml,pg2_10_img072,8,pg_el,389.0,364.0,448.0,425.0,624,624,pg2_10,72
pg2_10_img072.xml,pg2_10_img072,9,pg_el,293.0,399.0,342.0,445.0,624,624,pg2_10,72
pg2_10_img073.xml,pg2_10_img073,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,73
pg2_10_img073.xml,pg2_10_img073,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,73
pg2_10_img073.xml,pg2_10_img073,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,73
pg2_10_img073.xml,pg2_10_img073,3,pg_el,198.0,282.0,250.0,319.0,624,624,pg2_10,73
pg2_10_img073.xml,pg2_10_img073,4,pg_el,303.0,211.0,341.0,271.0,624,624,pg2_10,73
pg2_10_img073.xml,pg2_10_img073,5,pg_el,202.0,133.0,342.0,200.0,624,624,pg2_10,73
pg2_10_img073.xml,pg2_10_img073,6,pg_el,422.0,181.0,545.0,249.0,624,624,pg2_10,73
pg2_10_img073.xml,pg2_10_img073,7,pg_el,332.0,295.0,396.0,352.0,624,624,pg2_10,73
pg2_10_img073.xml,pg2_10_img073,8,pg_el,389.0,364.0,448.0,425.0,624,624,pg2_10,73
pg2_10_img073.xml,pg2_10_img073,9,pg_el,293.0,399.0,342.0,446.0,624,624,pg2_10,73
pg2_10_img074.xml,pg2_10_img074,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,74
pg2_10_img074.xml,pg2_10_img074,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,74
pg2_10_img074.xml,pg2_10_img074,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,74
pg2_10_img074.xml,pg2_10_img074,3,pg_el,198.0,282.0,250.0,319.0,624,624,pg2_10,74
pg2_10_img074.xml,pg2_10_img074,4,pg_el,302.0,210.0,340.0,271.0,624,624,pg2_10,74
pg2_10_img074.xml,pg2_10_img074,5,pg_el,200.0,132.0,342.0,200.0,624,624,pg2_10,74
pg2_10_img074.xml,pg2_10_img074,6,pg_el,422.0,181.0,548.0,250.0,624,624,pg2_10,74
pg2_10_img074.xml,pg2_10_img074,7,pg_el,332.0,294.0,399.0,352.0,624,624,pg2_10,74
pg2_10_img074.xml,pg2_10_img074,8,pg_el,389.0,364.0,447.0,425.0,624,624,pg2_10,74
pg2_10_img074.xml,pg2_10_img074,9,pg_el,293.0,399.0,342.0,446.0,624,624,pg2_10,74
pg2_10_img075.xml,pg2_10_img075,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,75
pg2_10_img075.xml,pg2_10_img075,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,75
pg2_10_img075.xml,pg2_10_img075,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,75
pg2_10_img075.xml,pg2_10_img075,3,pg_el,198.0,282.0,251.0,319.0,624,624,pg2_10,75
pg2_10_img075.xml,pg2_10_img075,4,pg_el,302.0,210.0,340.0,272.0,624,624,pg2_10,75
pg2_10_img075.xml,pg2_10_img075,5,pg_el,197.0,132.0,342.0,200.0,624,624,pg2_10,75
pg2_10_img075.xml,pg2_10_img075,6,pg_el,422.0,181.0,553.0,252.0,624,624,pg2_10,75
pg2_10_img075.xml,pg2_10_img075,7,pg_el,332.0,294.0,403.0,352.0,624,624,pg2_10,75
pg2_10_img075.xml,pg2_10_img075,8,pg_el,389.0,364.0,447.0,425.0,624,624,pg2_10,75
pg2_10_img075.xml,pg2_10_img075,9,pg_el,293.0,400.0,342.0,446.0,624,624,pg2_10,75
pg2_10_img076.xml,pg2_10_img076,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,76
pg2_10_img076.xml,pg2_10_img076,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,76
pg2_10_img076.xml,pg2_10_img076,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,76
pg2_10_img076.xml,pg2_10_img076,3,pg_el,198.0,282.0,251.0,320.0,624,624,pg2_10,76
pg2_10_img076.xml,pg2_10_img076,4,pg_el,301.0,210.0,340.0,272.0,624,624,pg2_10,76
pg2_10_img076.xml,pg2_10_img076,5,pg_el,195.0,131.0,342.0,200.0,624,624,pg2_10,76
pg2_10_img076.xml,pg2_10_img076,6,pg_el,422.0,181.0,558.0,254.0,624,624,pg2_10,76
pg2_10_img076.xml,pg2_10_img076,7,pg_el,332.0,293.0,407.0,352.0,624,624,pg2_10,76
pg2_10_img076.xml,pg2_10_img076,8,pg_el,388.0,364.0,447.0,425.0,624,624,pg2_10,76
pg2_10_img076.xml,pg2_10_img076,9,pg_el,293.0,400.0,342.0,447.0,624,624,pg2_10,76
pg2_10_img077.xml,pg2_10_img077,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,77
pg2_10_img077.xml,pg2_10_img077,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,77
pg2_10_img077.xml,pg2_10_img077,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,77
pg2_10_img077.xml,pg2_10_img077,3,pg_el,198.0,282.0,251.0,320.0,624,624,pg2_10,77
pg2_10_img077.xml,pg2_10_img077,4,pg_el,301.0,210.0,339.0,272.0,624,624,pg2_10,77
pg2_10_img077.xml,pg2_10_img077,5,pg_el,192.0,131.0,342.0,200.0,624,624,pg2_10,77
pg2_10_img077.xml,pg2_10_img077,6,pg_el,422.0,181.0,564.0,256.0,624,624,pg2_10,77
pg2_10_img077.xml,pg2_10_img077,7,pg_el,332.0,292.0,411.0,352.0,624,624,pg2_10,77
pg2_10_img077.xml,pg2_10_img077,8,pg_el,388.0,364.0,447.0,425.0,624,624,pg2_10,77
pg2_10_img077.xml,pg2_10_img077,9,pg_el,293.0,401.0,342.0,447.0,624,624,pg2_10,77
pg2_10_img078.xml,pg2_10_img078,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,78
pg2_10_img078.xml,pg2_10_img078,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,78
pg2_10_img078.xml,pg2_10_img078,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,78
pg2_10_img078.xml,pg2_10_img078,3,pg_el,198.0,282.0,251.0,320.0,624,624,pg2_10,78
pg2_10_img078.xml,pg2_10_img078,4,pg_el,301.0,210.0,339.0,272.0,624,624,pg2_10,78
pg2_10_img078.xml,pg2_10_img078,5,pg_el,190.0,130.0,342.0,200.0,624,624,pg2_10,78
pg2_10_img078.xml,pg2_10_img078,6,pg_el,422.0,181.0,569.0,257.0,624,624,pg2_10,78
pg2_10_img078.xml,pg2_10_img078,7,pg_el,332.0,291.0,412.0,352.0,624,624,pg2_10,78
pg2_10_img078.xml,pg2_10_img078,8,pg_el,387.0,364.0,447.0,425.0,624,624,pg2_10,78
pg2_10_img078.xml,pg2_10_img078,9,pg_el,293.0,401.0,342.0,448.0,624,624,pg2_10,78
pg2_10_img079.xml,pg2_10_img079,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,79
pg2_10_img079.xml,pg2_10_img079,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,79
pg2_10_img079.xml,pg2_10_img079,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,79
pg2_10_img079.xml,pg2_10_img079,3,pg_el,198.0,282.0,251.0,320.0,624,624,pg2_10,79
pg2_10_img079.xml,pg2_10_img079,4,pg_el,300.0,210.0,339.0,273.0,624,624,pg2_10,79
pg2_10_img079.xml,pg2_10_img079,5,pg_el,187.0,130.0,342.0,200.0,624,624,pg2_10,79
pg2_10_img079.xml,pg2_10_img079,6,pg_el,422.0,180.0,573.0,261.0,624,624,pg2_10,79
pg2_10_img079.xml,pg2_10_img079,7,pg_el,332.0,290.0,415.0,352.0,624,624,pg2_10,79
pg2_10_img079.xml,pg2_10_img079,8,pg_el,384.0,364.0,447.0,425.0,624,624,pg2_10,79
pg2_10_img079.xml,pg2_10_img079,9,pg_el,293.0,401.0,341.0,447.0,624,624,pg2_10,79
pg2_10_img080.xml,pg2_10_img080,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,80
pg2_10_img080.xml,pg2_10_img080,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,80
pg2_10_img080.xml,pg2_10_img080,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,80
pg2_10_img080.xml,pg2_10_img080,3,pg_el,198.0,282.0,251.0,320.0,624,624,pg2_10,80
pg2_10_img080.xml,pg2_10_img080,4,pg_el,300.0,209.0,339.0,273.0,624,624,pg2_10,80
pg2_10_img080.xml,pg2_10_img080,5,pg_el,183.0,130.0,342.0,200.0,624,624,pg2_10,80
pg2_10_img080.xml,pg2_10_img080,6,pg_el,422.0,179.0,578.0,264.0,624,624,pg2_10,80
pg2_10_img080.xml,pg2_10_img080,7,pg_el,332.0,290.0,417.0,352.0,624,624,pg2_10,80
pg2_10_img080.xml,pg2_10_img080,8,pg_el,381.0,364.0,447.0,425.0,624,624,pg2_10,80
pg2_10_img080.xml,pg2_10_img080,9,pg_el,293.0,401.0,341.0,447.0,624,624,pg2_10,80
pg2_10_img081.xml,pg2_10_img081,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,81
pg2_10_img081.xml,pg2_10_img081,1,pg_im,205.0,366.0,247.0,406.0,624,624,pg2_10,81
pg2_10_img081.xml,pg2_10_img081,2,pg_im,218.0,202.0,258.0,246.0,624,624,pg2_10,81
pg2_10_img081.xml,pg2_10_img081,3,pg_el,198.0,282.0,251.0,321.0,624,624,pg2_10,81
pg2_10_img081.xml,pg2_10_img081,4,pg_el,300.0,209.0,339.0,273.0,624,624,pg2_10,81
pg2_10_img081.xml,pg2_10_img081,5,pg_el,180.0,130.0,342.0,200.0,624,624,pg2_10,81
pg2_10_img081.xml,pg2_10_img081,6,pg_el,422.0,179.0,583.0,267.0,624,624,pg2_10,81
pg2_10_img081.xml,pg2_10_img081,7,pg_el,331.0,290.0,420.0,352.0,624,624,pg2_10,81
pg2_10_img081.xml,pg2_10_img081,8,pg_el,379.0,364.0,447.0,425.0,624,624,pg2_10,81
pg2_10_img081.xml,pg2_10_img081,9,pg_el,293.0,401.0,341.0,446.0,624,624,pg2_10,81
pg2_10_img082.xml,pg2_10_img082,0,pg_im,149.0,210.0,197.0,251.0,624,624,pg2_10,82
