file,stem,object_index,class,xmin,ymin,xmax,ymax,image_width,image_height,group,frame,width,height,area
pg4_10_img058.xml,pg4_10_img058,1,pg_el,187.0,217.0,233.0,250.0,624,624,pg4_10,58,46.0,33.0,1518.0
pg4_10_img058.xml,pg4_10_img058,2,pg_el,107.0,318.0,149.0,370.0,624,624,pg4_10,58,42.0,52.0,2184.0
pg4_10_img058.xml,pg4_10_img058,3,pg_el,483.0,305.0,520.0,346.0,624,624,pg4_10,58,37.0,41.0,1517.0
pg4_10_img058.xml,pg4_10_img058,4,pg_el,399.0,158.0,445.0,192.0,624,624,pg4_10,58,46.0,34.0,1564.0
pg4_10_img058.xml,pg4_10_img058,5,pg_el,320.0,177.0,368.0,214.0,624,624,pg4_10,58,48.0,37.0,1776.0
pg4_10_img058.xml,pg4_10_img058,6,pg_el,353.0,277.0,401.0,311.0,624,624,pg4_10,58,48.0,34.0,1632.0
pg4_10_img058.xml,pg4_10_img058,7,pg_el,384.0,373.0,424.0,414.0,624,624,pg4_10,58,40.0,41.0,1640.0
pg4_10_img058.xml,pg4_10_img058,8,pg_el,226.0,323.0,286.0,371.0,624,624,pg4_10,58,60.0,48.0,2880.0
pg4_10_img058.xml,pg4_10_img058,9,pg_el,287.0,399.0,331.0,447.0,624,624,pg4_10,58,44.0,48.0,2112.0
pg4_10_img058.xml,pg4_10_img058,10,pg_el,128.0,368.0,178.0,433.0,624,624,pg4_10,58,50.0,65.0,3250.0
pg4_10_img059.xml,pg4_10_img059,0,pg_el,227.0,121.0,277.0,161.0,624,624,pg4_10,59,50.0,40.0,2000.0
pg4_10_img059.xml,pg4_10_img059,1,pg_el,187.0,217.0,233.0,250.0,624,624,pg4_10,59,46.0,33.0,1518.0
pg4_10_img059.xml,pg4_10_img059,2,pg_el,107.0,317.0,149.0,370.0,624,624,pg4_10,59,42.0,53.0,2226.0
pg4_10_img059.xml,pg4_10_img059,3,pg_el,483.0,305.0,520.0,346.0,624,624,pg4_10,59,37.0,41.0,1517.0
pg4_10_img059.xml,pg4_10_img059,4,pg_el,399.0,158.0,445.0,192.0,624,624,pg4_10,59,46.0,34.0,1564.0
pg4_10_img059.xml,pg4_10_img059,5,pg_el,320.0,177.0,368.0,214.0,624,624,pg4_10,59,48.0,37.0,1776.0
pg4_10_img059.xml,pg4_10_img059,6,pg_el,352.0,276.0,401.0,311.0,624,624,pg4_10,59,49.0,35.0,1715.0
pg4_10_img059.xml,pg4_10_img059,7,pg_el,384.0,373.0,424.0,414.0,624,624,pg4_10,59,40.0,41.0,1640.0
pg4_10_img059.xml,pg4_10_img059,8,pg_el,226.0,323.0,287.0,372.0,624,624,pg4_10,59,61.0,49.0,2989.0
pg4_10_img059.xml,pg4_10_img059,9,pg_el,287.0,399.0,331.0,447.0,624,624,pg4_10,59,44.0,48.0,2112.0
pg4_10_img059.xml,pg4_10_img059,10,pg_el,127.0,367.0,179.0,433.0,624,624,pg4_10,59,52.0,66.0,3432.0
pg4_10_img060.xml,pg4_10_img060,0,pg_el,227.0,121.0,277.0,161.0,624,624,pg4_10,60,50.0,40.0,2000.0
pg4_10_img060.xml,pg4_10_img060,1,pg_el,187.0,217.0,233.0,250.0,624,624,pg4_10,60,46.0,33.0,1518.0
pg4_10_img060.xml,pg4_10_img060,2,pg_el,107.0,318.0,149.0,371.0,624,624,pg4_10,60,42.0,53.0,2226.0
pg4_10_img060.xml,pg4_10_img060,3,pg_el,483.0,305.0,520.0,346.0,624,624,pg4_10,60,37.0,41.0,1517.0
pg4_10_img060.xml,pg4_10_img060,4,pg_el,399.0,158.0,445.0,193.0,624,624,pg4_10,60,46.0,35.0,1610.0
pg4_10_img060.xml,pg4_10_img060,5,pg_el,320.0,176.0,368.0,213.0,624,624,pg4_10,60,48.0,37.0,1776.0
pg4_10_img060.xml,pg4_10_img060,6,pg_el,352.0,276.0,402.0,311.0,624,624,pg4_10,60,50.0,35.0,1750.0
pg4_10_img060.xml,pg4_10_img060,7,pg_el,384.0,373.0,424.0,413.0,624,624,pg4_10,60,40.0,40.0,1600.0
pg4_10_img060.xml,pg4_10_img060,8,pg_el,226.0,323.0,288.0,372.0,624,624,pg4_10,60,62.0,49.0,3038.0
pg4_10_img060.xml,pg4_10_img060,9,pg_el,287.0,398.0,331.0,447.0,624,624,pg4_10,60,44.0,49.0,2156.0
pg4_10_img060.xml,pg4_10_img060,10,pg_el,127.0,365.0,180.0,433.0,624,624,pg4_10,60,53.0,68.0,3604.0
pg4_10_img061.xml,pg4_10_img061,0,pg_el,227.0,121.0,277.0,161.0,624,624,pg4_10,61,50.0,40.0,2000.0
pg4_10_img061.xml,pg4_10_img061,1,pg_el,187.0,217.0,233.0,251.0,624,624,pg4_10,61,46.0,34.0,1564.0
pg4_10_img061.xml,pg4_10_img061,2,pg_el,107.0,319.0,149.0,372.0,624,624,pg4_10,61,42.0,53.0,2226.0
pg4_10_img061.xml,pg4_10_img061,3,pg_el,483.0,305.0,520.0,347.0,624,624,pg4_10,61,37.0,42.0,1554.0
pg4_10_img061.xml,pg4_10_img061,4,pg_el,399.0,158.0,445.0,193.0,624,624,pg4_10,61,46.0,35.0,1610.0
pg4_10_img061.xml,pg4_10_img061,5,pg_el,320.0,176.0,368.0,212.0,624,624,pg4_10,61,48.0,36.0,1728.0
pg4_10_img061.xml,pg4_10_img061,6,pg_el,351.0,275.0,402.0,311.0,624,624,pg4_10,61,51.0,36.0,1836.0
pg4_10_img061.xml,pg4_10_img061,7,pg_el,384.0,372.0,424.0,414.0,624,624,pg4_10,61,40.0,42.0,1680.0
pg4_10_img061.xml,pg4_10_img061,8,pg_el,226.0,323.0,289.0,373.0,624,624,pg4_10,61,63.0,50.0,3150.0
pg4_10_img061.xml,pg4_10_img061,9,pg_el,287.0,397.0,332.0,447.0,624,624,pg4_10,61,45.0,50.0,2250.0
pg4_10_img061.xml,pg4_10_img061,10,pg_el,127.0,365.0,180.0,433.0,624,624,pg4_10,61,53.0,68.0,3604.0
pg4_10_img062.xml,pg4_10_img062,0,pg_el,227.0,121.0,277.0,161.0,624,624,pg4_10,62,50.0,40.0,2000.0
pg4_10_img062.xml,pg4_10_img062,1,pg_el,187.0,217.0,233.0,251.0,624,624,pg4_10,62,46.0,34.0,1564.0
pg4_10_img062.xml,pg4_10_img062,2,pg_el,107.0,320.0,149.0,373.0,624,624,pg4_10,62,42.0,53.0,2226.0
pg4_10_img062.xml,pg4_10_img062,3,pg_el,483.0,305.0,520.0,347.0,624,624,pg4_10,62,37.0,42.0,1554.0
pg4_10_img062.xml,pg4_10_img062,4,pg_el,399.0,158.0,445.0,193.0,624,624,pg4_10,62,46.0,35.0,1610.0
pg4_10_img062.xml,pg4_10_img062,5,pg_el,319.0,175.0,368.0,212.0,624,624,pg4_10,62,49.0,37.0,1813.0
pg4_10_img062.xml,pg4_10_img062,6,pg_el,351.0,275.0,402.0,311.0,624,624,pg4_10,62,51.0,36.0,1836.0
pg4_10_img062.xml,pg4_10_img062,7,pg_el,384.0,372.0,424.0,414.0,624,624,pg4_10,62,40.0,42.0,1680.0
pg4_10_img062.xml,pg4_10_img062,8,pg_el,226.0,323.0,291.0,374.0,624,624,pg4_10,62,65.0,51.0,3315.0
pg4_10_img062.xml,pg4_10_img062,9,pg_el,286.0,397.0,333.0,447.0,624,624,pg4_10,62,47.0,50.0,2350.0
pg4_10_img062.xml,pg4_10_img062,10,pg_el,126.0,364.0,180.0,434.0,624,624,pg4_10,62,54.0,70.0,3780.0
pg4_10_img063.xml,pg4_10_img063,0,pg_el,227.0,121.0,278.0,162.0,624,624,pg4_10,63,51.0,41.0,2091.0
pg4_10_img063.xml,pg4_10_img063,1,pg_el,187.0,217.0,233.0,251.0,624,624,pg4_10,63,46.0,34.0,1564.0
pg4_10_img063.xml,pg4_10_img063,2,pg_el,107.0,321.0,149.0,374.0,624,624,pg4_10,63,42.0,53.0,2226.0
pg4_10_img063.xml,pg4_10_img063,3,pg_el,483.0,306.0,520.0,347.0,624,624,pg4_10,63,37.0,41.0,1517.0
pg4_10_img063.xml,pg4_10_img063,4,pg_el,400.0,158.0,445.0,193.0,624,624,pg4_10,63,45.0,35.0,1575.0
pg4_10_img063.xml,pg4_10_img063,5,pg_el,319.0,174.0,367.0,211.0,624,624,pg4_10,63,48.0,37.0,1776.0
pg4_10_img063.xml,pg4_10_img063,6,pg_el,350.0,275.0,402.0,311.0,624,624,pg4_10,63,52.0,36.0,1872.0
pg4_10_img063.xml,pg4_10_img063,7,pg_el,383.0,371.0,424.0,414.0,624,624,pg4_10,63,41.0,43.0,1763.0
pg4_10_img063.xml,pg4_10_img063,8,pg_el,226.0,323.0,292.0,374.0,624,624,pg4_10,63,66.0,51.0,3366.0
pg4_10_img063.xml,pg4_10_img063,9,pg_el,286.0,396.0,334.0,447.0,624,624,pg4_10,63,48.0,51.0,2448.0
pg4_10_img063.xml,pg4_10_img063,10,pg_el,126.0,364.0,180.0,434.0,624,624,pg4_10,63,54.0,70.0,3780.0
pg4_10_img064.xml,pg4_10_img064,0,pg_el,227.0,121.0,278.0,162.0,624,624,pg4_10,64,51.0,41.0,2091.0
pg4_10_img064.xml,pg4_10_img064,1,pg_el,187.0,217.0,233.0,252.0,624,624,pg4_10,64,46.0,35.0,1610.0
pg4_10_img064.xml,pg4_10_img064,2,pg_el,107.0,322.0,149.0,375.0,624,624,pg4_10,64,42.0,53.0,2226.0
pg4_10_img064.xml,pg4_10_img064,3,pg_el,483.0,306.0,520.0,347.0,624,624,pg4_10,64,37.0,41.0,1517.0
pg4_10_img064.xml,pg4_10_img064,4,pg_el,400.0,158.0,445.0,193.0,624,624,pg4_10,64,45.0,35.0,1575.0
pg4_10_img064.xml,pg4_10_img064,5,pg_el,322.0,172.0,369.0,211.0,624,624,pg4_10,64,47.0,39.0,1833.0
pg4_10_img064.xml,pg4_10_img064,6,pg_el,349.0,275.0,402.0,311.0,624,624,pg4_10,64,53.0,36.0,1908.0
pg4_10_img064.xml,pg4_10_img064,7,pg_el,383.0,371.0,424.0,414.0,624,624,pg4_10,64,41.0,43.0,1763.0
pg4_10_img064.xml,pg4_10_img064,8,pg_el,226.0,323.0,293.0,375.0,624,624,pg4_10,64,67.0,52.0,3484.0
pg4_10_img064.xml,pg4_10_img064,9,pg_el,285.0,396.0,335.0,447.0,624,624,pg4_10,64,50.0,51.0,2550.0
pg4_10_img064.xml,pg4_10_img064,10,pg_el,125.0,363.0,181.0,434.0,624,624,pg4_10,64,56.0,71.0,3976.0
pg4_10_img065.xml,pg4_10_img065,0,pg_el,227.0,121.0,278.0,162.0,624,624,pg4_10,65,51.0,41.0,2091.0
pg4_10_img065.xml,pg4_10_img065,1,pg_el,187.0,217.0,233.0,252.0,624,624,pg4_10,65,46.0,35.0,1610.0
pg4_10_img065.xml,pg4_10_img065,2,pg_el,106.0,323.0,148.0,376.0,624,624,pg4_10,65,42.0,53.0,2226.0
pg4_10_img065.xml,pg4_10_img065,3,pg_el,483.0,306.0,520.0,347.0,624,624,pg4_10,65,37.0,41.0,1517.0
pg4_10_img065.xml,pg4_10_img065,4,pg_el,400.0,158.0,445.0,194.0,624,624,pg4_10,65,45.0,36.0,1620.0
pg4_10_img065.xml,pg4_10_img065,5,pg_el,325.0,170.0,371.0,211.0,624,624,pg4_10,65,46.0,41.0,1886.0
pg4_10_img065.xml,pg4_10_img065,6,pg_el,349.0,275.0,402.0,311.0,624,624,pg4_10,65,53.0,36.0,1908.0
pg4_10_img065.xml,pg4_10_img065,7,pg_el,383.0,371.0,425.0,415.0,624,624,pg4_10,65,42.0,44.0,1848.0
pg4_10_img065.xml,pg4_10_img065,8,pg_el,226.0,323.0,295.0,375.0,624,624,pg4_10,65,69.0,52.0,3588.0
pg4_10_img065.xml,pg4_10_img065,9,pg_el,285.0,395.0,336.0,447.0,624,624,pg4_10,65,51.0,52.0,2652.0
pg4_10_img065.xml,pg4_10_img065,10,pg_el,125.0,363.0,181.0,435.0,624,624,pg4_10,65,56.0,72.0,4032.0
pg4_10_img066.xml,pg4_10_img066,0,pg_el,227.0,121.0,278.0,162.0,624,624,pg4_10,66,51.0,41.0,2091.0
pg4_10_img066.xml,pg4_10_img066,1,pg_el,187.0,217.0,233.0,252.0,624,624,pg4_10,66,46.0,35.0,1610.0
pg4_10_img066.xml,pg4_10_img066,2,pg_el,106.0,320.0,148.0,377.0,624,624,pg4_10,66,42.0,57.0,2394.0
pg4_10_img066.xml,pg4_10_img066,3,pg_el,483.0,306.0,520.0,347.0,624,624,pg4_10,66,37.0,41.0,1517.0
pg4_10_img066.xml,pg4_10_img066,4,pg_el,400.0,158.0,445.0,194.0,624,624,pg4_10,66,45.0,36.0,1620.0
pg4_10_img066.xml,pg4_10_img066,5,pg_el,325.0,169.0,371.0,212.0,624,624,pg4_10,66,46.0,43.0,1978.0
pg4_10_img066.xml,pg4_10_img066,6,pg_el,348.0,275.0,402.0,311.0,624,624,pg4_10,66,54.0,36.0,1944.0
pg4_10_img066.xml,pg4_10_img066,7,pg_el,383.0,371.0,425.0,415.0,624,624,pg4_10,66,42.0,44.0,1848.0
pg4_10_img066.xml,pg4_10_img066,8,pg_el,226.0,323.0,296.0,376.0,624,624,pg4_10,66,70.0,53.0,3710.0
pg4_10_img066.xml,pg4_10_img066,9,pg_el,284.0,395.0,337.0,447.0,624,624,pg4_10,66,53.0,52.0,2756.0
pg4_10_img066.xml,pg4_10_img066,10,pg_el,124.0,362.0,181.0,435.0,624,624,pg4_10,66,57.0,73.0,4161.0
pg4_10_img067.xml,pg4_10_img067,0,pg_el,227.0,121.0,279.0,162.0,624,624,pg4_10,67,52.0,41.0,2132.0
pg4_10_img067.xml,pg4_10_img067,1,pg_el,187.0,217.0,233.0,252.0,624,624,pg4_10,67,46.0,35.0,1610.0
pg4_10_img067.xml,pg4_10_img067,2,pg_el,105.0,317.0,148.0,378.0,624,624,pg4_10,67,43.0,61.0,2623.0
pg4_10_img067.xml,pg4_10_img067,3,pg_el,483.0,305.0,520.0,347.0,624,624,pg4_10,67,37.0,42.0,1554.0
pg4_10_img067.xml,pg4_10_img067,4,pg_el,399.0,158.0,445.0,194.0,624,624,pg4_10,67,46.0,36.0,1656.0
pg4_10_img067.xml,pg4_10_img067,5,pg_el,325.0,167.0,371.0,212.0,624,624,pg4_10,67,46.0,45.0,2070.0
pg4_10_img067.xml,pg4_10_img067,6,pg_el,347.0,274.0,402.0,311.0,624,624,pg4_10,67,55.0,37.0,2035.0
pg4_10_img067.xml,pg4_10_img067,7,pg_el,383.0,371.0,425.0,415.0,624,624,pg4_10,67,42.0,44.0,1848.0
pg4_10_img067.xml,pg4_10_img067,8,pg_el,226.0,323.0,298.0,377.0,624,624,pg4_10,67,72.0,54.0,3888.0
pg4_10_img067.xml,pg4_10_img067,9,pg_el,283.0,394.0,338.0,447.0,624,624,pg4_10,67,55.0,53.0,2915.0
pg4_10_img067.xml,pg4_10_img067,10,pg_el,124.0,362.0,181.0,435.0,624,624,pg4_10,67,57.0,73.0,4161.0
pg4_10_img068.xml,pg4_10_img068,0,pg_el,227.0,120.0,279.0,162.0,624,624,pg4_10,68,52.0,42.0,2184.0
pg4_10_img068.xml,pg4_10_img068,1,pg_el,186.0,217.0,233.0,253.0,624,624,pg4_10,68,47.0,36.0,1692.0
pg4_10_img068.xml,pg4_10_img068,2,pg_el,105.0,317.0,149.0,378.0,624,624,pg4_10,68,44.0,61.0,2684.0
pg4_10_img068.xml,pg4_10_img068,3,pg_el,483.0,305.0,521.0,347.0,624,624,pg4_10,68,38.0,42.0,1596.0
pg4_10_img068.xml,pg4_10_img068,4,pg_el,399.0,158.0,445.0,194.0,624,624,pg4_10,68,46.0,36.0,1656.0
pg4_10_img068.xml,pg4_10_img068,5,pg_el,325.0,166.0,371.0,212.0,624,624,pg4_10,68,46.0,46.0,2116.0
pg4_10_img068.xml,pg4_10_img068,6,pg_el,347.0,274.0,402.0,311.0,624,624,pg4_10,68,55.0,37.0,2035.0
pg4_10_img068.xml,pg4_10_img068,7,pg_el,383.0,371.0,425.0,416.0,624,624,pg4_10,68,42.0,45.0,1890.0
pg4_10_img068.xml,pg4_10_img068,8,pg_el,226.0,323.0,300.0,377.0,624,624,pg4_10,68,74.0,54.0,3996.0
pg4_10_img068.xml,pg4_10_img068,9,pg_el,283.0,393.0,339.0,447.0,624,624,pg4_10,68,56.0,54.0,3024.0
pg4_10_img068.xml,pg4_10_img068,10,pg_el,123.0,361.0,182.0,435.0,624,624,pg4_10,68,59.0,74.0,4366.0
pg4_10_img069.xml,pg4_10_img069,0,pg_el,228.0,120.0,279.0,162.0,624,624,pg4_10,69,51.0,42.0,2142.0
pg4_10_img069.xml,pg4_10_img069,1,pg_el,186.0,217.0,233.0,253.0,624,624,pg4_10,69,47.0,36.0,1692.0
pg4_10_img069.xml,pg4_10_img069,2,pg_el,105.0,317.0,149.0,379.0,624,624,pg4_10,69,44.0,62.0,2728.0
pg4_10_img069.xml,pg4_10_img069,3,pg_el,483.0,304.0,521.0,347.0,624,624,pg4_10,69,38.0,43.0,1634.0
pg4_10_img069.xml,pg4_10_img069,4,pg_el,399.0,158.0,445.0,194.0,624,624,pg4_10,69,46.0,36.0,1656.0
pg4_10_img069.xml,pg4_10_img069,5,pg_el,325.0,165.0,370.0,213.0,624,624,pg4_10,69,45.0,48.0,2160.0
pg4_10_img069.xml,pg4_10_img069,6,pg_el,346.0,274.0,402.0,311.0,624,624,pg4_10,69,56.0,37.0,2072.0
pg4_10_img069.xml,pg4_10_img069,7,pg_el,383.0,371.0,425.0,416.0,624,624,pg4_10,69,42.0,45.0,1890.0
pg4_10_img069.xml,pg4_10_img069,8,pg_el,226.0,323.0,301.0,378.0,624,624,pg4_10,69,75.0,55.0,4125.0
pg4_10_img069.xml,pg4_10_img069,9,pg_el,282.0,393.0,340.0,447.0,624,624,pg4_10,69,58.0,54.0,3132.0
pg4_10_img069.xml,pg4_10_img069,10,pg_el,123.0,361.0,182.0,436.0,624,624,pg4_10,69,59.0,75.0,4425.0
pg4_10_img070.xml,pg4_10_img070,0,pg_el,228.0,120.0,279.0,162.0,624,624,pg4_10,70,51.0,42.0,2142.0
pg4_10_img070.xml,pg4_10_img070,1,pg_el,186.0,217.0,233.0,254.0,624,624,pg4_10,70,47.0,37.0,1739.0
pg4_10_img070.xml,pg4_10_img070,2,pg_el,105.0,317.0,149.0,379.0,624,624,pg4_10,70,44.0,62.0,2728.0
pg4_10_img070.xml,pg4_10_img070,3,pg_el,483.0,303.0,521.0,347.0,624,624,pg4_10,70,38.0,44.0,1672.0
pg4_10_img070.xml,pg4_10_img070,4,pg_el,398.0,158.0,445.0,194.0,624,624,pg4_10,70,47.0,36.0,1692.0
pg4_10_img070.xml,pg4_10_img070,5,pg_el,324.0,165.0,370.0,213.0,624,624,pg4_10,70,46.0,48.0,2208.0
pg4_10_img070.xml,pg4_10_img070,6,pg_el,345.0,274.0,402.0,311.0,624,624,pg4_10,70,57.0,37.0,2109.0
pg4_10_img070.xml,pg4_10_img070,7,pg_el,383.0,371.0,425.0,416.0,624,624,pg4_10,70,42.0,45.0,1890.0
pg4_10_img070.xml,pg4_10_img070,8,pg_el,226.0,323.0,303.0,379.0,624,624,pg4_10,70,77.0,56.0,4312.0
pg4_10_img070.xml,pg4_10_img070,9,pg_el,281.0,392.0,341.0,447.0,624,624,pg4_10,70,60.0,55.0,3300.0
pg4_10_img070.xml,pg4_10_img070,10,pg_el,122.0,360.0,182.0,436.0,624,624,pg4_10,70,60.0,76.0,4560.0
pg4_10_img071.xml,pg4_10_img071,0,pg_el,228.0,119.0,280.0,161.0,624,624,pg4_10,71,52.0,42.0,2184.0
pg4_10_img071.xml,pg4_10_img071,1,pg_el,186.0,218.0,234.0,254.0,624,624,pg4_10,71,48.0,36.0,1728.0
pg4_10_img071.xml,pg4_10_img071,2,pg_el,105.0,317.0,149.0,380.0,624,624,pg4_10,71,44.0,63.0,2772.0
pg4_10_img071.xml,pg4_10_img071,3,pg_el,484.0,303.0,521.0,346.0,624,624,pg4_10,71,37.0,43.0,1591.0
pg4_10_img071.xml,pg4_10_img071,4,pg_el,398.0,158.0,445.0,194.0,624,624,pg4_10,71,47.0,36.0,1692.0
pg4_10_img071.xml,pg4_10_img071,5,pg_el,323.0,165.0,370.0,214.0,624,624,pg4_10,71,47.0,49.0,2303.0
pg4_10_img071.xml,pg4_10_img071,6,pg_el,344.0,273.0,402.0,311.0,624,624,pg4_10,71,58.0,38.0,2204.0
pg4_10_img071.xml,pg4_10_img071,7,pg_el,383.0,371.0,425.0,417.0,624,624,pg4_10,71,42.0,46.0,1932.0
pg4_10_img071.xml,pg4_10_img071,8,pg_el,226.0,323.0,305.0,379.0,624,624,pg4_10,71,79.0,56.0,4424.0
pg4_10_img071.xml,pg4_10_img071,9,pg_el,280.0,391.0,342.0,447.0,624,624,pg4_10,71,62.0,56.0,3472.0
pg4_10_img071.xml,pg4_10_img071,10,pg_el,122.0,360.0,182.0,436.0,624,624,pg4_10,71,60.0,76.0,4560.0
pg4_10_img072.xml,pg4_10_img072,0,pg_el,228.0,119.0,280.0,161.0,624,624,pg4_10,72,52.0,42.0,2184.0
pg4_10_img072.xml,pg4_10_img072,1,pg_el,186.0,218.0,234.0,255.0,624,624,pg4_10,72,48.0,37.0,1776.0
pg4_10_img072.xml,pg4_10_img072,2,pg_el,103.0,317.0,149.0,380.0,624,624,pg4_10,72,46.0,63.0,2898.0
pg4_10_img072.xml,pg4_10_img072,3,pg_el,484.0,303.0,521.0,347.0,624,624,pg4_10,72,37.0,44.0,1628.0
pg4_10_img072.xml,pg4_10_img072,4,pg_el,398.0,158.0,445.0,194.0,624,624,pg4_10,72,47.0,36.0,1692.0
pg4_10_img072.xml,pg4_10_img072,5,pg_el,323.0,165.0,370.0,215.0,624,624,pg4_10,72,47.0,50.0,2350.0
pg4_10_img072.xml,pg4_10_img072,6,pg_el,342.0,273.0,402.0,311.0,624,624,pg4_10,72,60.0,38.0,2280.0
pg4_10_img072.xml,pg4_10_img072,7,pg_el,383.0,371.0,425.0,417.0,624,624,pg4_10,72,42.0,46.0,1932.0
pg4_10_img072.xml,pg4_10_img072,8,pg_el,226.0,323.0,306.0,380.0,624,624,pg4_10,72,80.0,57.0,4560.0
pg4_10_img072.xml,pg4_10_img072,9,pg_el,279.0,391.0,343.0,447.0,624,624,pg4_10,72,64.0,56.0,3584.0
pg4_10_img072.xml,pg4_10_img072,10,pg_el,121.0,359.0,182.0,437.0,624,624,pg4_10,72,61.0,78.0,4758.0
pg4_10_img073.xml,pg4_10_img073,0,pg_el,228.0,119.0,280.0,161.0,624,624,pg4_10,73,52.0,42.0,2184.0
pg4_10_img073.xml,pg4_10_img073,1,pg_el,186.0,218.0,235.0,255.0,624,624,pg4_10,73,49.0,37.0,1813.0
pg4_10_img073.xml,pg4_10_img073,2,pg_el,102.0,316.0,149.0,380.0,624,624,pg4_10,73,47.0,64.0,3008.0
pg4_10_img073.xml,pg4_10_img073,3,pg_el,484.0,302.0,522.0,347.0,624,624,pg4_10,73,38.0,45.0,1710.0
pg4_10_img073.xml,pg4_10_img073,4,pg_el,397.0,158.0,445.0,194.0,624,624,pg4_10,73,48.0,36.0,1728.0
pg4_10_img073.xml,pg4_10_img073,5,pg_el,322.0,165.0,370.0,215.0,624,624,pg4_10,73,48.0,50.0,2400.0
pg4_10_img073.xml,pg4_10_img073,6,pg_el,340.0,272.0,402.0,311.0,624,624,pg4_10,73,62.0,39.0,2418.0
pg4_10_img073.xml,pg4_10_img073,7,pg_el,381.0,369.0,423.0,416.0,624,624,pg4_10,73,42.0,47.0,1974.0
pg4_10_img073.xml,pg4_10_img073,8,pg_el,226.0,323.0,308.0,380.0,624,624,pg4_10,73,82.0,57.0,4674.0
pg4_10_img073.xml,pg4_10_img073,9,pg_el,279.0,390.0,344.0,447.0,624,624,pg4_10,73,65.0,57.0,3705.0
pg4_10_img073.xml,pg4_10_img073,10,pg_el,121.0,359.0,183.0,437.0,624,624,pg4_10,73,62.0,78.0,4836.0
pg4_10_img074.xml,pg4_10_img074,0,pg_el,228.0,118.0,280.0,161.0,624,624,pg4_10,74,52.0,43.0,2236.0
pg4_10_img074.xml,pg4_10_img074,1,pg_el,186.0,218.0,235.0,256.0,624,624,pg4_10,74,49.0,38.0,1862.0
pg4_10_img074.xml,pg4_10_img074,2,pg_el,101.0,319.0,148.0,380.0,624,624,pg4_10,74,47.0,61.0,2867.0
pg4_10_img074.xml,pg4_10_img074,3,pg_el,484.0,302.0,522.0,348.0,624,624,pg4_10,74,38.0,46.0,1748.0
pg4_10_img074.xml,pg4_10_img074,4,pg_el,397.0,158.0,445.0,194.0,624,624,pg4_10,74,48.0,36.0,1728.0
pg4_10_img074.xml,pg4_10_img074,5,pg_el,322.0,165.0,370.0,216.0,624,624,pg4_10,74,48.0,51.0,2448.0
pg4_10_img074.xml,pg4_10_img074,6,pg_el,339.0,272.0,402.0,311.0,624,624,pg4_10,74,63.0,39.0,2457.0
pg4_10_img074.xml,pg4_10_img074,7,pg_el,381.0,369.0,424.0,416.0,624,624,pg4_10,74,43.0,47.0,2021.0
pg4_10_img074.xml,pg4_10_img074,8,pg_el,226.0,323.0,310.0,381.0,624,624,pg4_10,74,84.0,58.0,4872.0
pg4_10_img074.xml,pg4_10_img074,9,pg_el,278.0,389.0,345.0,447.0,624,624,pg4_10,74,67.0,58.0,3886.0
pg4_10_img074.xml,pg4_10_img074,10,pg_el,121.0,358.0,183.0,438.0,624,624,pg4_10,74,62.0,80.0,4960.0
pg4_10_img075.xml,pg4_10_img075,0,pg_el,228.0,118.0,281.0,160.0,624,624,pg4_10,75,53.0,42.0,2226.0
pg4_10_img075.xml,pg4_10_img075,1,pg_el,186.0,218.0,235.0,256.0,624,624,pg4_10,75,49.0,38.0,1862.0
pg4_10_img075.xml,pg4_10_img075,2,pg_el,100.0,323.0,148.0,381.0,624,624,pg4_10,75,48.0,58.0,2784.0
pg4_10_img075.xml,pg4_10_img075,3,pg_el,484.0,302.0,522.0,348.0,624,624,pg4_10,75,38.0,46.0,1748.0
pg4_10_img075.xml,pg4_10_img075,4,pg_el,397.0,158.0,445.0,194.0,624,624,pg4_10,75,48.0,36.0,1728.0
pg4_10_img075.xml,pg4_10_img075,5,pg_el,321.0,165.0,370.0,217.0,624,624,pg4_10,75,49.0,52.0,2548.0
pg4_10_img075.xml,pg4_10_img075,6,pg_el,337.0,271.0,402.0,311.0,624,624,pg4_10,75,65.0,40.0,2600.0
pg4_10_img075.xml,pg4_10_img075,7,pg_el,382.0,369.0,424.0,416.0,624,624,pg4_10,75,42.0,47.0,1974.0
pg4_10_img075.xml,pg4_10_img075,8,pg_el,226.0,323.0,311.0,382.0,624,624,pg4_10,75,85.0,59.0,5015.0
pg4_10_img075.xml,pg4_10_img075,9,pg_el,277.0,389.0,346.0,447.0,624,624,pg4_10,75,69.0,58.0,4002.0
pg4_10_img075.xml,pg4_10_img075,10,pg_el,120.0,357.0,184.0,438.0,624,624,pg4_10,75,64.0,81.0,5184.0
pg4_10_img076.xml,pg4_10_img076,0,pg_el,228.0,117.0,281.0,160.0,624,624,pg4_10,76,53.0,43.0,2279.0
pg4_10_img076.xml,pg4_10_img076,1,pg_el,186.0,218.0,235.0,256.0,624,624,pg4_10,76,49.0,38.0,1862.0
pg4_10_img076.xml,pg4_10_img076,2,pg_el,99.0,322.0,148.0,381.0,624,624,pg4_10,76,49.0,59.0,2891.0
pg4_10_img076.xml,pg4_10_img076,3,pg_el,484.0,302.0,522.0,348.0,624,624,pg4_10,76,38.0,46.0,1748.0
pg4_10_img076.xml,pg4_10_img076,4,pg_el,397.0,158.0,445.0,194.0,624,624,pg4_10,76,48.0,36.0,1728.0
