group,track_id,median_movement,max_movement,movement_std,std_center_x,std_center_y,min_center_x,min_center_y,mean_height,max_width,max_height,height_change,width_growth_ratio,mean_area,max_area,area_growth_ratio,mean_match_cost,zm_el_count_75pct,observed_zm_el_75pct,width_growth_early_late,height_growth_early_late,germination_target,final_label
zm2_7,7,0.0,0.0011331839442092,0.0003866178393273,0.0008229381030687,0.0012416101750659,0.6482371794871795,0.5056089743589743,0.1446981837606837,0.1073717948717948,0.1586538461538461,0.0224358974358974,1.031746031746032,0.0151392869617028,0.0165264423076923,1.2016806722689075,0.0015990856382574,31,1,0.0010016025641025,0.0131543803418803,1,GERMINATED
zm2_7,8,0.0,0.000801282051282,0.0003331247673409,0.00232069283692,0.0001835428074081,0.6802884615384616,0.7043269230769231,0.1176994301994302,0.1330128205128205,0.1185897435897435,0.0064102564102564,1.2028985507246377,0.0145885125602673,0.0157739562787639,1.2716356107660454,0.0012751233321726,27,1,0.0106837606837606,0.0026709401709401,1,GERMINATED
zm2_7,9,0.0,0.000801282051282,0.0003402974726544,0.0010930727245486,0.0002108628841868,0.2860576923076923,0.7235576923076923,0.0954193376068376,0.1554487179487179,0.0961538461538461,0.0048076923076923,1.1686746987951808,0.013658570236595,0.0149469921104536,1.2301838934686116,0.0011236894413538,14,1,0.00914797008547,0.0022035256410256,1,GERMINATED
zm2_7,10,0.0,0.0017917211358171,0.0004836495789181,0.0005691002348444,0.0025309174360343,0.5176282051282052,0.7540064102564102,0.1087295227920228,0.1169871794871794,0.1089743589743589,0.0016025641025641,1.042857142857143,0.0126600709283,0.0127486028928336,1.0584221748400853,0.0013902526585502,0,0,0.0016693376068375,0.0007345085470085,0,NON-GERMINATED
zm2_9,1,0.0,0.0011331839442092,0.000254029438731,0.0012847996518573,0.0001601172383584,0.4871794871794871,0.2371794871794871,0.1073050213675213,0.1314102564102564,0.1073717948717948,0.001602564102564,1.0649350649350648,0.0140345278942033,0.014109755095332,1.0810704447068082,0.000547746528153,0,0,0.001469017094017,0.0002003205128205,0,NON-GERMINATED
zm2_9,2,0.0,0.0017917211358171,0.0004080638120854,0.0010277240367356,0.0009993743020229,0.6578525641025641,0.2620192307692308,0.1412482193732193,0.1298076923076923,0.1458333333333333,0.0144230769230769,1.1408450704225352,0.0181074262980312,0.0189302884615384,1.266059773273789,0.0014952949896099,0,0,0.0050747863247863,0.0067441239316239,1,GERMINATED
zm2_9,3,0.0,0.0011331839442092,0.0002909619545824,0.0005423563448633,0.0008686260817791,0.2932692307692308,0.3549679487179487,0.1029647435897435,0.1602564102564102,0.1041666666666666,0.0032051282051282,1.0752688172043012,0.0161653945458031,0.016693376068376,1.109404335210787,0.000876426383121,0,0,0.0074786324786324,0.0014022435897435,0,NON-GERMINATED
zm2_9,4,0.000801282051282,0.0017917211358171,0.0005068759531597,0.0025906962760294,0.0029841274211609,0.7363782051282052,0.3926282051282051,0.1376424501424501,0.1650641025641025,0.173076923076923,0.048076923076923,1.391891891891892,0.0183712387112827,0.0285687869822485,1.927234927234928,0.0042503785925322,28,1,0.0265758547008547,0.0215678418803418,1,GERMINATED
zm2_9,5,0.0,0.0022663678884184,0.000703689464201,0.0074051301102785,0.0045939114112217,0.4415064102564102,0.4503205128205128,0.1131588319088319,0.1987179487179487,0.1506410256410256,0.0496794871794871,1.530864197530864,0.0168282071827744,0.0299350756081525,2.284146580442876,0.0043410130567662,35,1,0.0377938034188034,0.0245726495726495,1,GERMINATED
zm2_9,6,0.0,0.0011331839442092,0.0003606434133025,0.0006369786334247,0.0012376637085521,0.2435897435897435,0.484775641025641,0.1400908119658119,0.1346153846153846,0.1426282051282051,0.0112179487179487,1.135135135135135,0.0181963506282416,0.0191999506903353,1.2320369149637442,0.0014614553467242,0,0,0.0065438034188034,0.0020699786324786,1,GERMINATED
zm2_9,7,0.0,0.000801282051282,0.0002649991297139,0.0004490349225835,0.0004668842807025,0.6217948717948718,0.5649038461538461,0.1070156695156695,0.157051282051282,0.1089743589743589,0.0048076923076923,1.0652173913043477,0.0164420123479618,0.0171145627876397,1.11438127090301,0.0005883060374009,0,0,0.0046741452991453,0.00133547008547,1,GERMINATED
zm2_9,8,0.0,0.0011331839442092,0.0003722508041922,0.0005084100685764,0.0005378848813031,0.7435897435897436,0.6105769230769231,0.1171207264957264,0.141025641025641,0.1201923076923077,0.0144230769230769,1.1,0.0160599908571663,0.0169501972386587,1.2500000000000002,0.0014415298524655,0,0,0.0052751068376068,0.0065438034188034,1,GERMINATED
zm2_9,9,0.0,0.0248913855240529,0.0029119040551617,0.0036174973479117,0.0042424244645872,0.3004807692307692,0.6594551282051282,0.1053908475783475,0.1907051282051282,0.1217948717948717,0.0304487179487179,1.3678160919540228,0.0160870284192599,0.0232269066403681,1.8237547892720305,0.00563749555133,33,1,0.0197649572649572,0.0156917735042735,1,GERMINATED
zm2_9,10,0.0,0.000801282051282,0.0002771078080036,0.0005109615510705,0.0008292350431889,0.4807692307692308,0.7548076923076923,0.1084401709401709,0.1330128205128205,0.110576923076923,0.0064102564102564,1.077922077922078,0.0141789184632734,0.0147081484220907,1.1442557442557442,0.0007229649148078,0,0,0.0057425213675213,0.0048076923076923,1,GERMINATED
zm3_1,1,0.0,0.0011331839442092,0.000254029438731,0.000549615305594,0.000377727981403,0.2780448717948718,0.2612179487179487,0.1022079772079772,0.1602564102564102,0.1025641025641025,0.0048076923076923,1.0752688172043012,0.0162798226450069,0.0164365548980933,1.1281508901815618,0.0006347372493571,0,0,0.0030048076923077,0.001068376068376,1,GERMINATED
zm3_1,2,0.0,0.0011331839442092,0.0003286764136971,0.000891425587362,0.0004516476114606,0.6025641025641025,0.2644230769230769,0.15409099002849,0.1185897435897435,0.157051282051282,0.0128205128205128,1.0735294117647058,0.0179353204443348,0.0183729865220249,1.168954248366013,0.0011217759290716,0,0,0.0018696581196581,0.0069444444444444,1,GERMINATED
zm3_1,3,0.0,0.0011331839442092,0.0003722508041922,0.0006601802862341,0.0009627639224484,0.40625,0.327724358974359,0.1303863960113959,0.1474358974358974,0.1346153846153846,0.016025641025641,1.2602739726027397,0.0175952464113521,0.0198471400394477,1.4305812661977046,0.0018635064775927,0,0,0.015758547008547,0.0074118589743589,1,GERMINATED
zm3_1,4,0.0,0.0017917211358171,0.0003729546940889,0.0009971410605681,0.001198621084209,0.2107371794871795,0.4591346153846153,0.1088408119658119,0.1698717948717948,0.110576923076923,0.0048076923076923,1.1521739130434785,0.017948054494028,0.0187839003944773,1.2045454545454546,0.0014351915400395,2,1,0.0084134615384615,0.0034722222222222,1,GERMINATED
zm3_1,5,0.0,0.0016025641025641,0.0003879190050287,0.0012708424522453,0.0004461294126786,0.4767628205128205,0.5296474358974359,0.1536013176638176,0.1506410256410256,0.1586538461538461,0.016025641025641,1.0804597701149423,0.0222262314860471,0.0238997781065088,1.2018597442851606,0.001247757205009,4,1,0.0093482905982905,0.0060763888888889,1,GERMINATED
zm3_1,6,0.0,0.0040857528153788,0.0007047164691889,0.0019984697413163,0.0010793902485504,0.75,0.5384615384615384,0.1135817307692307,0.1442307692307692,0.1153846153846153,0.001602564102564,1.111111111111111,0.0157944663027796,0.016410872781065,1.1269841269841268,0.0023610047642468,5,1,0.0037393162393162,-0.0012686965811965,1,GERMINATED
zm3_1,7,0.0,0.000801282051282,0.0003642064675025,0.0026892171654861,0.0019672702808034,0.2844551282051282,0.6899038461538461,0.1244658119658119,0.1330128205128205,0.125,0.0048076923076923,1.0506329113924051,0.0163490216825553,0.0166266025641025,1.0926582278481012,0.0014238529459147,0,0,0.0018028846153846,0.000934829059829,1,GERMINATED
zm3_1,8,0.0,0.000801282051282,0.0002882797775771,0.0013596877493945,0.0005768816854831,0.7483974358974359,0.7131410256410257,0.1092191951566951,0.1426282051282051,0.110576923076923,0.0032051282051282,1.0853658536585364,0.015158441540653,0.0155428172255095,1.1182557280118255,0.0007604003856021,0,0,0.0056757478632478,0.0,0,NON-GERMINATED
zm3_1,9,0.0,0.000801282051282,0.0002518186542686,0.0002518186542687,0.0003609614213903,0.5232371794871795,0.750801282051282,0.1410701566951566,0.141025641025641,0.1426282051282051,0.0128205128205128,1.0232558139534882,0.0198164641774417,0.0201142340565417,1.1243181165661784,0.0006234557488793,1,1,0.0017361111111111,0.0046741452991452,1,GERMINATED
zm3_10,1,0.0,0.0011331839442092,0.0003575443567001,0.0011212625889477,0.0005626435478883,0.5857371794871795,0.2427884615384615,0.1157407407407407,0.1554487179487179,0.125,0.0144230769230769,1.1547619047619049,0.0164680511610599,0.0194310897435897,1.3053830227743273,0.0013989774833578,6,1,0.0138221153846153,0.008480235042735,1,GERMINATED
zm3_10,2,0.0,0.000801282051282,0.0003331247673409,0.0010541381976686,0.0008386656441693,0.3766025641025641,0.2884615384615384,0.1292067307692307,0.1330128205128205,0.1378205128205128,0.016025641025641,1.077922077922078,0.0162609890925195,0.0183318951347797,1.219753930280246,0.0010754205990058,7,1,0.0030715811965811,0.0076789529914529,1,GERMINATED
zm3_10,3,0.0,0.000801282051282,0.0003331247673409,0.0009112130293117,0.0014595014018692,0.7291666666666666,0.3309294871794871,0.1252893518518518,0.125,0.1362179487179487,0.016025641025641,1.0833333333333333,0.0154292451968734,0.0170272435897435,1.2277777777777776,0.001106887304697,15,1,0.0051415598290598,0.0093482905982905,1,GERMINATED
zm3_10,4,0.0,0.0011331839442092,0.0003504569953403,0.0004932006723237,0.0004965792271483,0.2564102564102564,0.4302884615384615,0.1013399216524216,0.1490384615384615,0.1073717948717948,0.0096153846153846,1.1625,0.0137842342619986,0.0160025271203155,1.2768442622950815,0.001287322329386,17,1,0.0078125,0.0063434829059828,1,GERMINATED
zm3_10,5,0.0,0.0011331839442092,0.0003822543529813,0.0015079169713248,0.0013596877493945,0.7227564102564102,0.5056089743589743,0.1137152777777777,0.1602564102564102,0.1169871794871794,0.0128205128205128,1.1363636363636365,0.0172730428514683,0.0187479454306377,1.2762237762237765,0.0018302260171829,6,1,0.0130876068376068,0.0050080128205128,1,GERMINATED
zm3_10,6,0.0,0.0011331839442092,0.0003202458615662,0.0005870965406477,0.0012527819871323,0.5016025641025641,0.53125,0.1398682336182335,0.1233974358974359,0.1458333333333333,0.0128205128205128,1.0845070422535212,0.0165920387149353,0.0179954594017094,1.1890378415068728,0.0009327535336747,5,1,0.0047409188034188,0.0088141025641025,1,GERMINATED
zm3_10,7,0.0,0.0017917211358171,0.0003659653149377,0.0015275021889942,0.0007758380100575,0.2628205128205128,0.5801282051282052,0.094150641025641,0.1314102564102564,0.0961538461538461,0.0064102564102564,1.1095890410958904,0.0120985599751625,0.0124815088757396,1.1888454011741685,0.0012227337709143,0,0,0.0042067307692307,0.0044738247863247,1,GERMINATED
zm3_10,8,0.0,0.0011331839442092,0.0003317788796524,0.0011208206685092,0.000853305703201,0.6634615384615384,0.6586538461538461,0.1251112891737891,0.1282051282051282,0.1314102564102564,0.0112179487179487,1.0810810810810811,0.0153064704096354,0.0168474687705456,1.181981981981982,0.0011561038935522,12,1,0.0034054487179487,0.0034054487179487,1,GERMINATED
zm3_10,9,0.0,0.0011331839442092,0.0003976766220362,0.0010971441942143,0.0019239835100582,0.4503205128205128,0.7403846153846154,0.1402688746438746,0.1298076923076923,0.1538461538461538,0.0288461538461538,1.125,0.0176270637007816,0.0199704142011834,1.3846153846153846,0.00175759536105,0,0,0.0078792735042734,0.0182291666666666,1,GERMINATED
zm3_11,1,0.0,0.0011331839442092,0.0002909619545824,0.0006465316750479,0.0003331247673409,0.3741987179487179,0.188301282051282,0.0972667378917378,0.1314102564102564,0.1009615384615384,0.0096153846153846,1.0649350649350648,0.0124275407603732,0.0132673816568047,1.1770334928229669,0.0008606841555353,0,0,0.0048744658119658,0.007946047008547,1,GERMINATED
zm3_11,2,0.0,0.0011331839442092,0.0003317788796524,0.000902197658454,0.0008279645277535,0.6330128205128205,0.234775641025641,0.1015179843304843,0.1121794871794871,0.1041666666666666,0.0112179487179487,1.1290322580645162,0.0110543322307144,0.0116853632478632,1.2652947719688543,0.0012323965243856,0,0,0.008480235042735,0.0068108974358974,0,NON-GERMINATED
zm3_11,3,0.0,0.0011331839442092,0.0004023082992579,0.0026231922971458,0.0012043422123862,0.4895833333333333,0.3413461538461538,0.123375178062678,0.1169871794871794,0.1314102564102564,0.0208333333333333,1.280701754385965,0.013124382202407,0.0153733152531229,1.5219933892702775,0.0023425355145,13,1,0.01696047008547,0.0120192307692307,1,GERMINATED
zm3_11,4,0.0,0.0011331839442092,0.0002819943096471,0.0007553739861401,0.0007664423266058,0.2179487179487179,0.3725961538461538,0.1077946937321937,0.1538461538461538,0.1089743589743589,0.0016025641025641,1.054945054945055,0.0161552287078128,0.0167652859960552,1.0706905035263246,0.0006810961671855,0,0,0.0029380341880341,0.0020032051282051,1,GERMINATED
zm3_11,5,0.0,0.000801282051282,0.0003171253305015,0.0004995632052943,0.0005284771220879,0.7724358974358975,0.3942307692307692,0.1376647079772079,0.1057692307692307,0.1426282051282051,0.0128205128205128,1.1,0.0141809873004784,0.0150856755424063,1.2100000000000002,0.0011300099673888,0,0,0.0051415598290598,0.0088141025641025,0,NON-GERMINATED
zm3_11,6,0.0,0.000801282051282,0.0002518186542686,0.0007367813999303,0.0,0.3677884615384615,0.46875,0.110309829059829,0.1458333333333333,0.110576923076923,0.0032051282051282,1.0705882352941178,0.0158406941134304,0.0161258012820512,1.1025460930640916,0.0006352994107609,0,0,0.0052083333333333,0.000801282051282,1,GERMINATED
zm3_11,7,0.0,0.0011331839442092,0.0003722508041922,0.0021655111736353,0.0017816002947749,0.5296474358974359,0.5416666666666666,0.1178774928774928,0.1474358974358974,0.1217948717948717,0.0080128205128205,1.15,0.0157652172250529,0.0177206607495069,1.2321428571428572,0.0014072861437457,13,1,0.0119524572649572,0.0048744658119658,1,GERMINATED
zm3_11,8,0.0,0.0011331839442092,0.0003774289305912,0.0013738241700035,0.0013549428343818,0.7636217948717948,0.6225961538461539,0.1367298789173789,0.1314102564102564,0.1554487179487179,0.0224358974358974,1.1714285714285717,0.0157940739371027,0.0204275558842866,1.3690189328743545,0.0019117433172688,25,1,0.008213141025641,0.0103498931623931,1,GERMINATED
zm3_11,9,0.0,0.0017917211358171,0.0005676966485805,0.0031588682626679,0.0034323284412751,0.2924679487179487,0.6193910256410257,0.125267094017094,0.1746794871794871,0.1522435897435897,0.0384615384615384,1.379746835443038,0.0174393345592263,0.0265938321827744,1.8461401319308253,0.0033557312462483,27,1,0.0203659188034188,0.016292735042735,1,GERMINATED
zm3_11,10,0.0,0.0011331839442092,0.0003111895454152,0.0004199599862917,0.0003402974726544,0.5769230769230769,0.6987179487179487,0.1041889245014245,0.1522435897435897,0.1073717948717948,0.0096153846153846,1.0795454545454544,0.0154984799040287,0.0163466674884944,1.185730253353204,0.000911523106663,0,0,0.0066105769230769,0.0052751068376068,1,GERMINATED
zm3_12,1,0.0,0.000801282051282,0.0003588968014733,0.0019647188808499,0.0004577760817575,0.4166666666666667,0.2139423076923076,0.105324074074074,0.1490384615384615,0.1057692307692307,0.0016025641025641,1.2916666666666663,0.0137861960903827,0.0157636834319526,1.3118489583333337,0.0016020488314421,24,1,0.0163595085470085,0.001201923076923,1,GERMINATED
zm3_12,2,0.0,0.000801282051282,0.000325413806918,0.0009644990388917,0.0003655641850439,0.6522435897435898,0.297275641025641,0.1467013888888889,0.1314102564102564,0.1506410256410256,0.0112179487179487,1.0789473684210529,0.0187214072430418,0.0197957758053911,1.1657592256503326,0.0010793715803734,10,1,0.0060096153846153,0.0072783119658119,1,GERMINATED
zm3_12,3,0.0,0.0011331839442092,0.000254029438731,0.0002036926328539,0.0006143122070865,0.2684294871794871,0.3485576923076923,0.1069488960113959,0.1458333333333333,0.1073717948717948,0.001602564102564,1.0833333333333337,0.0154490061591423,0.0156583867521367,1.0997474747474747,0.000658088639433,0,0,0.0042067307692307,0.0012686965811965,0,NON-GERMINATED
zm3_12,4,0.0,0.000801282051282,0.0003642064675025,0.0021871649744548,0.0022002350948978,0.4495192307692308,0.4495192307692308,0.0971999643874643,0.1554487179487179,0.0993589743589743,0.0048076923076923,1.1411764705882357,0.0139949346304514,0.0154452251808021,1.1992023928215354,0.001614972946296,15,1,0.0100160256410256,0.0033386752136752,1,GERMINATED
zm3_12,5,0.0,0.0024038461538461,0.0003992474874165,0.0013999452629555,0.0003950373786791,0.6706730769230769,0.4551282051282051,0.1112001424501424,0.1458333333333333,0.1121794871794871,0.0032051282051282,1.1097560975609757,0.0153519134889327,0.0163595085470085,1.1423959827833572,0.0009709136212173,14,1,0.0034054487179487,0.0020699786324786,1,GERMINATED
zm3_12,6,0.0,0.0011331839442092,0.0003014510721445,0.0005558891445754,0.0008908001473874,0.2003205128205128,0.4711538461538461,0.1371305199430199,0.1041666666666666,0.1394230769230769,0.0080128205128205,1.1206896551724137,0.013916960869585,0.0145232371794871,1.1890243902439024,0.0009170096053019,1,1,0.0072783119658119,0.0048744658119658,1,GERMINATED
zm3_12,7,0.0,0.0016025641025641,0.0004040633120687,0.0010669260065384,0.0007229514676331,0.3717948717948718,0.6217948717948718,0.1140936609686609,0.1474358974358974,0.1153846153846153,0.0096153846153846,1.0952380952380951,0.0163668921556541,0.0170118343195266,1.1948051948051948,0.0014608391302263,4,1,0.0031383547008546,0.0032051282051281,1,GERMINATED
zm3_12,8,0.0,0.000801282051282,0.0002882797775771,0.0005717058199359,0.000689543984805,0.7051282051282052,0.6394230769230769,0.1446091524216524,0.1121794871794871,0.1474358974358974,0.0080128205128205,1.1290322580645162,0.0158957679866133,0.0165392833662064,1.1939191694475344,0.0009345705583192,0,0,0.0051415598290598,0.0036057692307692,1,GERMINATED
zm3_12,9,0.0,0.000801282051282,0.0002518186542686,0.0005665919721046,0.0002771078080036,0.5496794871794872,0.6875,0.1393785612535612,0.1121794871794871,0.141025641025641,0.0064102564102564,1.0606060606060606,0.0154537502168712,0.0158201840894148,1.1111111111111112,0.0005666353554031,0,0,0.0038060897435897,0.0045405982905983,0,NON-GERMINATED
zm3_12,10,0.0,0.000801282051282,0.0002036926328539,0.00044166521619,0.0001601172383584,0.2339743589743589,0.6931089743589743,0.1417601495726495,0.1089743589743589,0.1426282051282051,0.0080128205128205,1.0303030303030305,0.0154026356700635,0.0155428172255095,1.0916305916305915,0.0004590371893467,0,0,0.0010016025641025,0.0026041666666666,0,NON-GERMINATED
zm3_2,1,0.0,0.000801282051282,0.0002214626596123,0.00043145192252,0.0004221660598822,0.594551282051282,0.25,0.1375311609686609,0.1378205128205128,0.1378205128205128,0.0,1.048780487804878,0.018596171252922,0.0189944937541091,1.048780487804878,0.0003866039377909,0,0,0.0028712606837606,-0.0008680555555555,0,NON-GERMINATED
zm3_2,2,0.0,0.0011331839442092,0.0003991958262758,0.0031280771683772,0.0006403722569807,0.3469551282051282,0.2980769230769231,0.1018741096866096,0.1778846153846154,0.1041666666666666,0.0048076923076923,1.2471910112359552,0.0158355576900248,0.0185296474358974,1.308528274083625,0.0017589340926085,33,1,0.0222355769230769,0.0011351495726495,1,GERMINATED
zm3_2,3,0.0,0.0017917211358171,0.0006229666242802,0.0063501567457097,0.0013216262962666,0.2475961538461538,0.40625,0.1213719729344729,0.203525641025641,0.1266025641025641,0.0112179487179487,1.4767441860465116,0.0186675104668894,0.0257668680144641,1.6203165374677,0.0033059991490851,31,1,0.0306490384615384,0.0018028846153846,1,GERMINATED
zm3_2,4,0.0,0.000801282051282,0.0002771078080036,0.000929980707624,0.0009658464188811,0.7475961538461539,0.4318910256410256,0.0961093304843304,0.1442307692307692,0.0977564102564102,0.0032051282051282,1.0470588235294118,0.0135832360266454,0.0140994822485207,1.0825523429710868,0.0007253670690789,0,0,0.0038728632478632,0.0020032051282051,1,GERMINATED
zm3_2,5,0.0,0.0011331839442092,0.0002394289945748,0.0004004864275161,0.000417000400534,0.5160256410256411,0.46875,0.1310096153846153,0.1041666666666666,0.1330128205128205,0.0096153846153846,1.015625,0.013540503837479,0.0138555021367521,1.0947646103896105,0.0004827664412778,5,1,0.001602564102564,0.0051415598290598,1,GERMINATED
zm3_2,6,0.0,0.0011331839442092,0.0002233244848648,0.0005340720953838,0.0006939306120067,0.2339743589743589,0.5777243589743589,0.1043002136752136,0.1490384615384615,0.1057692307692307,-0.001602564102564,1.056818181818182,0.015462774627438,0.015594181459566,1.040805785123967,0.0005250873088662,0,0,0.0023370726495726,-0.000400641025641,1,GERMINATED
zm3_2,7,0.0,0.0011331839442092,0.0004188483040997,0.0017049777465909,0.0007592988828087,0.6778846153846154,0.5993589743589743,0.1151842948717948,0.157051282051282,0.125,0.016025641025641,1.195121951219512,0.0162471136154028,0.0196314102564102,1.3708751793400284,0.0018378634054996,21,1,0.0104166666666666,0.0070779914529914,1,GERMINATED
zm3_2,8,0.0,0.0016025641025641,0.0004714535930967,0.0014335151520748,0.0006892745088676,0.4318910256410256,0.6482371794871795,0.1217503561253561,0.1666666666666666,0.1346153846153846,0.0176282051282051,1.3,0.0168468267176199,0.0224358974358974,1.4958904109589042,0.0024047173902233,24,1,0.0144898504273504,0.0078792735042735,1,GERMINATED
zm3_2,9,0.0,0.0011331839442092,0.0003014510721445,0.0005934958879083,0.0005918240651846,0.6434294871794872,0.7524038461538461,0.1412482193732193,0.1009615384615384,0.1474358974358974,0.0112179487179487,1.0862068965517242,0.0139119314550003,0.0148853550295858,1.1756592292089252,0.0009714756746941,0,0,0.0053418803418803,0.0028044871794871,1,GERMINATED
zm3_2,10,0.0,0.0011331839442092,0.0002233244848648,0.0004291492940851,0.0002214626596124,0.3894230769230769,0.8036858974358975,0.1165420227920228,0.1073717948717948,0.1169871794871794,0.0048076923076923,1.0151515151515151,0.0124955627008912,0.0125611234385272,1.0586580086580086,0.0004573848080428,0,0,0.0004674145299145,0.00133547008547,0,NON-GERMINATED
zm3_3,1,0.0,0.000801282051282,0.0002036926328539,0.0003691044326873,0.0003891940093048,0.4751602564102564,0.2139423076923076,0.097378027065527,0.1538461538461538,0.0977564102564102,0.0032051282051282,1.032258064516129,0.014886995831507,0.0150394477317554,1.067249863313286,0.0003503979587916,0,0,0.0029380341880342,0.0011351495726495,0,NON-GERMINATED
zm3_3,2,0.0,0.0016025641025641,0.0003359016264419,0.0020732070908466,0.0002518186542687,0.2764423076923077,0.282051282051282,0.1011396011396011,0.1602564102564102,0.1025641025641025,-0.001602564102564,1.162790697674419,0.0144201520153042,0.0161797337278106,1.144622093023256,0.0008981628516879,32,1,0.0084134615384615,-0.000534188034188,1,GERMINATED
zm3_3,3,0.0,0.0011331839442092,0.0003575443567001,0.000898896924248,0.001542991384733,0.6762820512820513,0.3068910256410256,0.1457665598290598,0.1009615384615384,0.1602564102564102,0.0208333333333333,0.984126984126984,0.014703083337899,0.0159229125575279,1.131180441525269,0.0014840622350238,8,1,-0.000267094017094,0.0065438034188034,1,GERMINATED
zm3_3,4,0.0,0.0028890635220064,0.0005372914825193,0.0006852196527271,0.0012235231171079,0.6899038461538461,0.483974358974359,0.1447426994301994,0.110576923076923,0.1682692307692307,0.0288461538461538,1.0625,0.0155422108421908,0.0183370315581854,1.2823275862068966,0.0018559512045799,23,1,0.0023370726495726,0.0070112179487179,1,GERMINATED
zm3_3,5,0.0,0.000801282051282,0.0002518186542686,0.0004768582016922,0.0008408042542523,0.3846153846153846,0.5168269230769231,0.1420495014245014,0.1121794871794871,0.1458333333333333,0.0096153846153846,1.0,0.0159166703763057,0.0163595085470085,1.0705882352941178,0.0005264489214757,5,1,0.000400641025641,0.0066105769230769,1,GERMINATED
zm3_3,6,0.0,0.000801282051282,0.0002771078080036,0.0006786814943237,0.0006533916196174,0.2019230769230769,0.5328525641025641,0.1522213319088319,0.1089743589743589,0.1554487179487179,0.0064102564102564,1.0303030303030305,0.0162134771760172,0.0169399243918474,1.0746171391332684,0.0006696590270863,11,1,0.0022702991452991,0.0026041666666666,1,GERMINATED
zm3_3,7,0.0,0.0033037705333474,0.0009274548125121,0.0085924395644647,0.0018552609576892,0.625801282051282,0.6618589743589743,0.1123798076923076,0.1971153846153846,0.1378205128205128,0.0336538461538461,1.5569620253164558,0.0156120519326649,0.0271665433925049,2.0599805258033106,0.0042071679504351,32,1,0.0302483974358974,0.016025641025641,1,GERMINATED
zm3_3,8,0.0,0.0028890635220064,0.0006325265653996,0.0049213476956966,0.0030452590045111,0.4094551282051282,0.7379807692307693,0.1345263532763532,0.1939102564102564,0.1650641025641025,0.0384615384615384,1.5714285714285714,0.019010081372361,0.0320076224523339,2.0488245931283906,0.0037300060804642,33,1,0.0319845085470085,0.0143563034188034,1,GERMINATED
zm3_3,9,0.0,0.000801282051282,0.0003469653060033,0.0022557412348201,0.0005782755100056,0.2235576923076923,0.7852564102564102,0.0971331908831908,0.1586538461538461,0.0993589743589743,0.0048076923076923,1.2073170731707317,0.01414253546415,0.0157636834319526,1.2687060768912772,0.0012795761652239,16,1,0.0136217948717948,0.0027377136752136,1,GERMINATED
zm3_3,10,0.0,0.000801282051282,0.0003082127498247,0.0019519753076182,0.0006542440552305,0.7035256410256411,0.8453525641025641,0.1204594017094016,0.1442307692307692,0.1217948717948717,0.0032051282051282,1.111111111111111,0.0167379630771057,0.0173354289940828,1.141552511415525,0.0008616490521839,4,1,0.0082799145299145,0.000267094017094,1,GERMINATED
zm3_4,1,0.0,0.0017917211358171,0.0005181414387741,0.0024741262876763,0.0058861663582823,0.6482371794871795,0.2099358974358974,0.1296518874643874,0.1650641025641025,0.1794871794871795,0.0641025641025641,1.4305555555555554,0.0170862054500876,0.0296268902038132,2.2253086419753085,0.0041101422024533,41,1,0.0229033119658119,0.0374599358974359,1,GERMINATED
zm3_4,2,0.000801282051282,0.0025338763302631,0.0008412511790332,0.0092809499556004,0.0018380915609643,0.2900641025641026,0.2900641025641026,0.1265357905982906,0.2564102564102564,0.1506410256410256,0.0352564102564102,1.6326530612244896,0.0230475241868471,0.0386259040105193,2.1315192743764166,0.0046860823062153,27,1,0.046741452991453,0.0174278846153846,1,GERMINATED
zm3_4,3,0.0,0.0155580832042849,0.0018549091309094,0.0046968646184668,0.0006255006008011,0.4911858974358974,0.3012820512820512,0.1545806623931624,0.1266025641025641,0.1618589743589743,0.0128205128205128,1.1617647058823528,0.0175849022253269,0.0202888724523339,1.2627877237851663,0.0041694770711565,33,1,0.0039396367521367,0.0064102564102563,1,GERMINATED
zm3_4,4,0.0,0.0033037705333474,0.0008611732214406,0.0105372219391347,0.0020977935459942,0.1690705128205128,0.4615384615384615,0.1216613247863248,0.2451923076923076,0.1474358974358974,0.0304487179487179,1.8,0.0201150544575023,0.036150147928994,2.268493150684932,0.0047600033868009,29,1,0.0523504273504273,0.0145566239316239,1,GERMINATED
zm3_4,5,0.0,0.000801282051282,0.0002036926328539,0.0007311283700879,0.000417000400534,0.3701923076923077,0.4935897435897436,0.1085737179487179,0.1266025641025641,0.1089743589743589,0.0032051282051282,1.0394736842105263,0.0136646697393892,0.0137964332675871,1.0709728867623605,0.0003671961092594,0,0,0.0022702991452991,0.001201923076923,0,NON-GERMINATED
zm3_4,6,0.0,0.0017917211358171,0.000425201998147,0.0034193134561381,0.0018204881569058,0.6963141025641025,0.4863782051282051,0.1289841524216524,0.1506410256410256,0.1426282051282051,0.0208333333333333,1.3055555555555554,0.0166806776882898,0.0214856591058514,1.5288742690058477,0.002219211405274,22,1,0.016559829059829,0.0082799145299145,1,GERMINATED
zm3_4,7,0.000801282051282,0.0017917211358171,0.000607049588093,0.0096135296168884,0.0043156673144237,0.4943910256410256,0.5873397435897436,0.1269586894586894,0.2083333333333333,0.1506410256410256,0.0336538461538461,1.4285714285714286,0.0211803272700708,0.031383547008547,1.8395303326810173,0.0032952840959912,37,1,0.0400641025641025,0.0198317307692307,1,GERMINATED
